bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,replyRegDate,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,resourceUrlList/1
209534,6787279,원장님이 친절하시고 얼굴에 맞춰서 시술해주셔서 좋았어요. 다른 지점보다 여기가 더 좋은 것 같아요,5,1,"안녕하세요. 톡스앤필 명동점입니다.
소중한 후기 남겨주셔서 감사합니다.
앞으로도 정성을 다하는 톡스앤필이 되겠습니다.
다음 내원시에도 최선을 다하겠습니다. 감사합니다. ^^",2019.09.16 19:51:53,,2019.09.12,hann****,신규예약,톡스앤필의원 명동점,,false,원장님이 친절하시고 얼굴에 맞춰서 시술해주셔서 좋았어요. 다른 지점보다 여기가 더 좋은 것 같아요,
209534,6779641,엄청 빠르게 진행되고 친절해요~,5,1,"안녕하세요. 예뻐지는 톡스앤필 명동점입니다.
소중한 말씀 남겨주셔서 감사합니다.
앞으로도 정성을 다하는 톡스앤필 명동점이 되겠습니다.
다음에 또 뵙겠습니다. 감사합니다. ^^
",2019.09.11 20:28:16,,2019.09.11,yeon****,신규예약,톡스앤필의원 명동점,,false,엄청 빠르게 진행되고 친절해요~,
209534,6758672,지난번에도 여기서 했던 이력이 있어서 빠르게 시술 끝나서 좋았습니다,4,1,"안녕하세요. 톡스앤필 명동점입니다.
좋은 말씀 감사합니다.
앞으로도 정성을 다하는 톡스앤필이 되겠습니다.
다음 내원시에도 최선을 다하겠습니다. 감사합니다. ^^",2019.09.11 20:27:26,,2019.09.09,pink****,신규예약,톡스앤필의원 명동점,,false,지난번에도 여기서 했던 이력이 있어서 빠르게 시술 끝나서 좋았습니다,
209534,6890778,신속하게 넘 잘해주셨습니다,5,1,"안녕하세요. 예뻐지는 톡스앤필 명동점입니다. 
좋은 말씀 감사합니다. 
앞으로도 불편함 없으시도록 노력하는 톡스앤필 명동점이 되겠습니다. 
감사합니다. ^^ 
",2019.09.24 15:07:25,,2019.09.07,hong****,신규예약,톡스앤필의원 명동점,,false,신속하게 넘 잘해주셨습니다,
209534,6813159,"보톡스 주사 맞을때 원장님께서 잘하고 있어요~ 라고 칭찬해 주세요. ㅎㅎ
주사맞는거 아프지만 선생님들도 친절하시고 좋아요.
상담 실장님도 불필요한 시술 강요나 가격 높이기 안 하시고 친절하십니다.",4,1,"안녕하세요. 톡스앤필 명동점입니다.
소 리뷰 남겨주셔서 감사합니다.
앞으로도 더 좋은 서비스로 정성을 다하는 톡스앤필이 되겠습니다.
다음 내원시에도 최선을 다하겠습니다. 감사합니다. ^^",2019.09.16 19:53:00,,2019.09.06,jlee****,신규예약,톡스앤필의원 명동점,,false,"보톡스 주사 맞을때 원장님께서 잘하고 있어요~ 라고 칭찬해 주세요. ㅎㅎ
주사맞는거 아프지만 선생님들도 친절하시고 좋아요.
상담 실장님도 불필요한 시술 강요나 가격 높이기 안 하시고 친절하십니다.",
209534,6692262,다들 친절하시고 상담도 잘해주셔서 좋았습니다!!,5,1,"안녕하세요. 톡스앤필 명동점입니다. 
좋은 후기 남겨주셔서 감사합니다. 
앞으로도 정성을 다하는 톡스앤필이 되겠습니다. 
다음 내원시에도 최선을 다하겠습니다. 감사합니다. ^^ ",2019.09.05 12:48:06,,2019.09.04,asd4****,신규예약,톡스앤필의원 명동점,,false,다들 친절하시고 상담도 잘해주셔서 좋았습니다!!,
209534,6689663,친절하시고 시술설명도 잘해주셔서 좋았습니당,5,1,"안녕하세요. 톡스앤필 명동점입니다. 
좋은 리뷰 감사합니다. 
앞으로도 최선을 다하는 톡스앤필이 되겠습니다. 
다음 내원시에도 정성을 다하겠습니다. 감사합니다. ^^ ",2019.09.05 12:47:45,,2019.09.04,asd4****,신규예약,톡스앤필의원 명동점,,false,친절하시고 시술설명도 잘해주셔서 좋았습니당,
209534,6675358,대기 시간이 짧고 친절해서 좋아요!,5,1,"안녕하세요. 예뻐지는 톡스앤필 명동점입니다. 
소중한 후기 감사합니다. ^^ 
앞으로도 최선을 다하는 톡스앤필 명동점이 되겠습니다. 
감사합니다. ^^ 
",2019.09.04 11:21:16,,2019.09.02,913_****,신규예약,톡스앤필의원 명동점,,false,대기 시간이 짧고 친절해서 좋아요!,
209534,6613783,첫방문이었는데 친절하게 대해주셔서 좋았습니다. 사실 첫시술이라 엄청 떨리고 무섭고 그랬는데 모든 과정이 후루루루루찹찹 빠르게 지나가서 떨리고 무서워할 틈이 없어서 좋았습니당,5,1,"안녕하세요. 예뻐지는 톡스앤필 명동점입니다. 
소중한 후기 남겨주셔서 감사합니다. 
항상 친절한 서비스로 최선을 다하겠습니다 . 감사합니다. ^^ 
",2019.09.02 11:31:27,,2019.08.30,ghgh****,신규예약,톡스앤필의원 명동점,,false,첫방문이었는데 친절하게 대해주셔서 좋았습니다. 사실 첫시술이라 엄청 떨리고 무섭고 그랬는데 모든 과정이 후루루루루찹찹 빠르게 지나가서 떨리고 무서워할 틈이 없어서 좋았습니당,
209534,6587873,세번째 방문으로 다니고 있는데 항상 친절하게 대해 주셔서 좋아요:),5,1,"안녕하세요. 예뻐지는 톡스앤필 명동점입니다. 
매번 소중한 시간 내어 주셔서 감사합니다. 
앞으로 더 나은 서비스로 이용에 불편 없으시도록 최선을 다하겠습니다. 
다음에 또 뵙겠습니다. 감사합니다. ^^ 
",2019.08.29 12:47:29,,2019.08.28,choi****,신규예약,톡스앤필의원 명동점,,false,세번째 방문으로 다니고 있는데 항상 친절하게 대해 주셔서 좋아요:),
209534,6497976,"다른지점도 가봤지만 유독 직원분들이 친절하신거같고 원장님의 자신감에 할까말까 고민이던 시술도 받고옴
재방문의사있음",5,1,"안녕하세요. 톡스앤필 명동점입니다. 
좋은 말씀 감사합니다. 
앞으로도 정성을 다하는 톡스앤필이 되겠습니다. 
다음 내원시에도 최선을 다하겠습니다. 감사합니다. ^^ ",2019.08.23 15:21:00,,2019.08.22,wert****,신규예약,톡스앤필의원 명동점,,false,"다른지점도 가봤지만 유독 직원분들이 친절하신거같고 원장님의 자신감에 할까말까 고민이던 시술도 받고옴
재방문의사있음",
209534,6442043,가격 저렴하고 직원분들 친절하심,5,1,"안녕하세요. 예뻐지는 톡스앤필 명동점입니다. 
소중한 후기 남겨주셔서 감사합니다. 
정성과 최선을 다하는 톡스앤필이 되겠습니다. 감사합니다. ^^ 

",2019.08.21 12:00:11,,2019.08.19,hyon****,신규예약,톡스앤필의원 명동점,,false,가격 저렴하고 직원분들 친절하심,
209534,6382551,모든 분들이 친절했어요~ 이벤트도 하는지 모르고 갔다가 저렴하게 받고 갑니다 짱짱,5,1,"안녕하세요. 예뻐지는 톡스앤필 명동점입니다. 
좋은 후기 남겨주셔서 감사합니다. 
앞으로도 정성과 최선을 다하겠습니다. 
다음에 또 뵙겠습니다. 감사합니다 ^^ 
",2019.08.19 16:49:35,,2019.08.16,ju65****,신규예약,톡스앤필의원 명동점,,false,모든 분들이 친절했어요~ 이벤트도 하는지 모르고 갔다가 저렴하게 받고 갑니다 짱짱,
209534,6348719,시설 좋고 친절하십니다^^!! 원장님 한분이 보신다는게 맘에드네요 대신 바쁘심,4,1,"안녕하세요. 예뻐지는 톡스앤필 명동점입니다. 
좋은 후기 남겨주셔서 감사합니다. 
앞으로 대표 원장님 이하 스텝들 모두 최선을 다해 불편하신 부분 없도록 노력하겠습니다. 
다음에 또 뵙겠습니다. 감사합니다. ^^ 
",2019.08.19 16:46:56,,2019.08.14,jihe****,신규예약,톡스앤필의원 명동점,,false,시설 좋고 친절하십니다^^!! 원장님 한분이 보신다는게 맘에드네요 대신 바쁘심,
209534,6346242,신촌홍대 지점 주로 방문했는데 더 친절하시고꼼꼼히 봐주시니요 관광객이 많을 줄 알앗는데 생각보다 조용해서 놀랐어요ㅎㅎ 재방문 의사 있어요,5,1,"안녕하세요. 예뻐지는 톡스앤필 명동점입니다. 
소중한 말씀 남겨주셔서 감사합니다. 
앞으로도 최선을 다하는 톡스앤필 명동점이 되겠습니다. 
다음에 또 뵙겠습니다. 감사합니다. ^^ 
",2019.08.19 16:01:24,,2019.08.14,tokt****,신규예약,톡스앤필의원 명동점,,false,신촌홍대 지점 주로 방문했는데 더 친절하시고꼼꼼히 봐주시니요 관광객이 많을 줄 알앗는데 생각보다 조용해서 놀랐어요ㅎㅎ 재방문 의사 있어요,
209534,6330746,"오늘 보톡스랑 조각주사맞으러갔는데
엄청친절하게해주셔서 좋았어요~~
이제효과만보면됩니다!!부디 효과만땅이기를 ㅎㅎ",5,1,"안녕하세요. 예뻐지는 톡스앤필 명동점입니다 ^^
좋은 평가 감사합니다. 
다음에도 더욱 더 좋은 서비스로 모시겠습니다 
다음에 또 뵙겠습니다. 감사합니다. ",2019.08.14 12:16:41,,2019.08.13,gmls****,신규예약,톡스앤필의원 명동점,,false,"오늘 보톡스랑 조각주사맞으러갔는데
엄청친절하게해주셔서 좋았어요~~
이제효과만보면됩니다!!부디 효과만땅이기를 ㅎㅎ",
209534,6353735,깨끗하고 친절합니다. 명동점이라도 조용하고 대기 별로 없이 신속하게 시술받을 수있어서 다음방문 예정입니다.,5,1,"안녕하세요. 예뻐지는 톡스앤필 명동점입니다. 
소중한 시간 내어 주셔서 감사합니다. 
앞으로도 불편함 없으시도록 최선을 다하겠습니다. 
다음에 또 내원해주세요~ 감사합니다. ^^ 
",2019.08.19 16:48:03,,2019.08.12,gigg****,신규예약,톡스앤필의원 명동점,,false,깨끗하고 친절합니다. 명동점이라도 조용하고 대기 별로 없이 신속하게 시술받을 수있어서 다음방문 예정입니다.,
209534,6301467,"친절하고 좋았어요
재방문 할거에용
담에는 패키지로 ㅋㅋ",5,1,"안녕하세요. 예뻐지는 톡스앤필 명동점입니다. 
좋은 평가 감사합니다.^^
다음 내원시에도 정성과 최선을 다하는 톡스앤필 명동점이 되겠습니다. 
다음에 또 뵙겠습니다. 감사합니다. ^^ ",2019.08.13 14:11:28,,2019.08.09,4199****,신규예약,톡스앤필의원 명동점,,false,"친절하고 좋았어요
재방문 할거에용
담에는 패키지로 ㅋㅋ",
209534,6110974,모두 친절하세요 그리고 병원도 새로 개원한탓에 깔끔합니다~,5,1,"안녕하세요. 예뻐지는 톡스앤필 명동점입니다 ^^
좋은 평가 감사합니다.  
다음에도 더욱 더 좋은 서비스로 모시겠습니다 
다음에 또 뵙겠습니다. 감사합니다. ",2019.08.13 14:07:52,,2019.08.01,niki****,신규예약,톡스앤필의원 명동점,,false,모두 친절하세요 그리고 병원도 새로 개원한탓에 깔끔합니다~,
209534,6083932,친절하시고 좋습니다~,5,1,"고객님 안녕하세요 . 톡스앤필 명동점 입니다 ~
소중한 후기 너무 감사합니다 ^^
항상 정성과 최선을 다하는 톡스앤필 명동점이 되겠습니다. 
다음에 또 뵙겠습니다 , 감사합니다 ^^ ",2019.08.13 14:05:53,,2019.07.31,youn****,신규예약,톡스앤필의원 명동점,,false,친절하시고 좋습니다~,
209534,6114689,"원장님과 데스크직원들 모두 친절하셨어요. 첫 필러시술임에도 잘 모르는 부분에 대해선 꼼꼼히 설명해주시고, 추후에 부작용에 대한 대처 방법도 잘 알려주셔서 더 안심하고 받을 수 있었던거 같아요. 시술 직전 필러 종류를 고를 수 있어서 더 좋았던거 같아요. 다음에도 재방문할 예정입니다 ^_^",5,1,"안녕하세요. 예뻐지는 톡스앤필 명동점입니다. 
소중한 후기 남겨주셔서 감사합니다. 시술 후 궁금하신 점 있으시면 언제든지 연락주시면 안내 도와드리겠습니다. 
앞으로도 최선을 다하는 톡스앤필 명동점이 되겠습니다. 
다음에 또 뵙겠습니다. 감사합니다. ^^ 
",2019.08.13 14:09:24,,2019.07.30,hgou****,신규예약,톡스앤필의원 명동점,,false,"원장님과 데스크직원들 모두 친절하셨어요. 첫 필러시술임에도 잘 모르는 부분에 대해선 꼼꼼히 설명해주시고, 추후에 부작용에 대한 대처 방법도 잘 알려주셔서 더 안심하고 받을 수 있었던거 같아요. 시술 직전 필러 종류를 고를 수 있어서 더 좋았던거 같아요. 다음에도 재방문할 예정입니다 ^_^",
209534,6025416,빠르고 다른 홍보없는 깔끔한 시술이 너무 만족스럽습니다 :),5,1,"항상 친절하고 더 좋은 서비스로 안내도와드리겠습니다 ~ !! 
다음에 또 뵙겠습니다 ^^ 감사합니다 ~",2019.07.30 10:48:52,,2019.07.27,tpg1****,신규예약,톡스앤필의원 명동점,,false,빠르고 다른 홍보없는 깔끔한 시술이 너무 만족스럽습니다 :),
209534,5909107,"첫 방문이었는데 원장님께서 너무 친절하셔서 상담 잘 받구 턱 보톡스 맞고 갑니다. 직접 보는 앞에서 정품 개봉해서 주사 놔주셨어요 효과 기대되네요 !!!!
서비스가 너무 만족스러워서 담에도 또 방문하려구요^^",5,1,"감사합니다 고객님, 예뻐지는 톡스앤필 명동점입니다 ^^
시술에 대해 궁금한 부분있으시면 언제든지 연락주시면
친절하게 안내도와드리겠습니다 
다음에 또 뵙겠습니다 ^^ ",2019.07.30 10:47:34,,2019.07.20,tpdu****,신규예약,톡스앤필의원 명동점,,false,"첫 방문이었는데 원장님께서 너무 친절하셔서 상담 잘 받구 턱 보톡스 맞고 갑니다. 직접 보는 앞에서 정품 개봉해서 주사 놔주셨어요 효과 기대되네요 !!!!
서비스가 너무 만족스러워서 담에도 또 방문하려구요^^",
209534,5909002,이마필러 받았는데 원장님께서도 엄청 꼼꼼하게 디자인하고 시술해주시고 다른직원분들도 매우 친절하셨어요!!,5,1,"예뻐지는 톡스앤필 명동점입니다 ~
다음은 더욱 더 좋은 서비스로 모시겠습니다 
다음에 또 뵙겠습니다 ^^",2019.07.30 10:46:01,,2019.07.20,uymh****,신규예약,톡스앤필의원 명동점,,false,이마필러 받았는데 원장님께서도 엄청 꼼꼼하게 디자인하고 시술해주시고 다른직원분들도 매우 친절하셨어요!!,
209534,5907972,좀 전에 턱보톡스 시술받고 왔는데 병원도 예쁘고 직원분들도 엄청 예쁘세요^^!! 보톡스 정량도 확인 시켜주시고! 다음에 또 방문하겠습니다~~!!,5,1,"안녕하세요 ~ 예뻐지는 톡스앤필 명동점입니다 ~
좋은 평가 너무 감사합니다 ~
다음에 또 뵙겠습니다 ^^",2019.07.30 10:45:15,,2019.07.20,redb****,신규예약,톡스앤필의원 명동점,,false,좀 전에 턱보톡스 시술받고 왔는데 병원도 예쁘고 직원분들도 엄청 예쁘세요^^!! 보톡스 정량도 확인 시켜주시고! 다음에 또 방문하겠습니다~~!!,
209534,5902200,항상 넘 침절하셔서 좋아요 ~~^^* 자주 방문할게요 ??????,5,1,"고객님 감사합니다 ^^ 
앞으로도 늘 최선을 다하는 톡스앤필이 되겠습니다^^
다음에 또 뵙겠습니다 ~ :)",2019.07.20 11:46:48,,2019.07.19,ssoo****,신규예약,톡스앤필의원 명동점,,false,항상 넘 침절하셔서 좋아요 ~~^^* 자주 방문할게요 ??????,
209534,5897793,톡스앤필 서울 지점 다섯군데는 다녀본 거 같은데 명동이 제일 무성의하네요... 5시 예약이었는데 40분에 시술 받았고요 보톡스 맞았는데 턱 상태 확인도 안 하고 정품정량 확인도 안 시켜주시고 뭐 그랬네요 ^^;,2,1,"안녕하세요 톡스앤필명동점입니다.
먼저 저희 명동점에 내원하셨는데 불편함을 느끼셨다면 사과말씀 드립니다. 상담부터 시술까지 대략 40분정도 소요되셨는데 바쁜시간대에 대기시간이 발생되셨던거 같습니다. 다음번 내원시에는 최대한 빠른안내 도와드리도록 노력하겠습니다.
턱보톡스 같은 경우 어금니를 꽉 깨물어 보는과정에서 원장님의 근육 측정이 이루어지며, 고객분이 사용하신 이노톡스 경우 새상자 개봉하여 50단위 한병 다 사용을 확인해드리고 있습니다. 혹시 확인을 못하셨다면 다음부터는 좀 더 주의해서 확인 도와드리도록 하겠습니다. 시술 후 불편한점있으시면 언제든 연락 부탁드립니다~^^",2019.07.20 11:30:54,,2019.07.19,u__n****,신규예약,톡스앤필의원 명동점,,false,톡스앤필 서울 지점 다섯군데는 다녀본 거 같은데 명동이 제일 무성의하네요... 5시 예약이었는데 40분에 시술 받았고요 보톡스 맞았는데 턱 상태 확인도 안 하고 정품정량 확인도 안 시켜주시고 뭐 그랬네요 ^^;,
209534,5866976,상담친절하시고 장소쾌적하고 예약하고 가니 상담부터시술까지 5-10분밖에 안걸린것같아요 좋아요~,5,1,"고객님 안녕하세요 . 톡스앤필 명동점 입니다 ~
소중한 후기 너무 감사합니다 ^^
다음번 내원시에도 최선을 다해 모시겠습니다.
다음에 또 뵙겠습니다 , 감사합니다 ^^ ",2019.07.17 12:13:30,,2019.07.16,sill****,신규예약,톡스앤필의원 명동점,,false,상담친절하시고 장소쾌적하고 예약하고 가니 상담부터시술까지 5-10분밖에 안걸린것같아요 좋아요~,
209534,5862089,굿굿굿 아주 만족합니다^^,5,1,"안녕하세요 고객님 톡스앤필 명동점 입니다~^^
고객님의 좋은 평가와 소중한 후기 정말 감사합니다
늘 정성과 최선을 다하는 톡스앤필 명동점! 이 되겠습니다.
다음에 또 뵙겠습니다~~
감사합니다 :)",2019.07.17 12:13:12,,2019.07.16,no52****,신규예약,톡스앤필의원 명동점,,false,굿굿굿 아주 만족합니다^^,
209534,5849131,"가격도 만족. 상담실장님, 간호사선생님, 의사선생님 모두 친절",5,1,"안녕하세요 고객님 톡스앤필 명동점 입니다~
고객님의 소중한 후기 정말 감사합니다~
늘 정성과 최선을 다하는 톡스앤필 명동점이 되겠습니다~~
다음에 또 뵙겠습니다
감사합니다^^",2019.07.17 12:10:58,,2019.07.15,head****,신규예약,톡스앤필의원 명동점,,false,"가격도 만족. 상담실장님, 간호사선생님, 의사선생님 모두 친절",
209534,5769124,친절하세요,5,1,"예뻐지는 톡스앤필 명동점입니다 . ^^
소중한 후기와 너무 좋은 평가 주셔서 감사합니다~^^
다음번에 또 뵙겠습니다 ^^ 감사합니다~",2019.07.10 16:24:05,,2019.07.09,phy2****,신규예약,톡스앤필의원 명동점,,false,친절하세요,
209534,5713297,상담도 친절하게 잘해주시고 시술도 아프지않게 잘해주셔서 감사했습니다.,5,1,"안녀하세요 고객님~ 톡스앤필 명동점입니다^^
고객님의 너무나 소중한 후기와 좋은 평가 주셔서 감사드립니다~
다음번 내원시에도 최선을 다해 모시겠습니다^^",2019.07.10 16:17:54,,2019.07.05,orib****,신규예약,톡스앤필의원 명동점,,false,상담도 친절하게 잘해주시고 시술도 아프지않게 잘해주셔서 감사했습니다.,
209534,5661112,친절하게 상담해주시고 대기 없이 바로 해주셔서 좋았습니다.,5,1,"안녕하세요 고객님
톡스앤필 명동점 입니다~^^
소중한 후기와 좋은평가 감사합니다
앞으로도 늘 최선을 다하는 톡스앤필 명동점이 되겠습니다
감사합니다 :)",2019.07.02 17:08:25,,2019.07.01,dodi****,신규예약,톡스앤필의원 명동점,,false,친절하게 상담해주시고 대기 없이 바로 해주셔서 좋았습니다.,
209534,5625057,모두친절하시고 기다리는동안에도설명해주시고 감사합니다. 원장님도 직원분들도 지친기색없이아주친절해요,5,1,"안녕하세요 고객님 톡스앤필 명동점 입니다~
고객님의 소중한 후기 정말 감사합니다~
늘 정성과 최선을 다하는 톡스앤필 명동점이 되겠습니다~~
다음에 또 뵙겠습니다
감사합니다^^",2019.07.02 17:08:10,,2019.06.29,pret****,신규예약,톡스앤필의원 명동점,,false,모두친절하시고 기다리는동안에도설명해주시고 감사합니다. 원장님도 직원분들도 지친기색없이아주친절해요,
