bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,replyRegDate,resourceUrlList,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
45713,3276878,늘 가는 곳인데 의사쌤이 자주 바뀌는듯..? 처음 진료때 여자쌤이 좋아서 갔더니 다른여자쌤→남자쌤으로 바뀜...ㅜㅜ,4,1,안녕하세요~^^ 담당 원장님 변경으로 불편을 느끼셨다면 죄송합니다. 원장님들 각각 진료요일이 상이하여 원장님 변경이 되었던 부분인 것 같습니다. 예약시 문의주시면 해당 원장님으로 진료 받으실 수 있도록 도와드리겠습니다. 감사합니다. ,2018.10.22 11:29:49,,2018.10.16,tlst****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,늘 가는 곳인데 의사쌤이 자주 바뀌는듯..? 처음 진료때 여자쌤이 좋아서 갔더니 다른여자쌤→남자쌤으로 바뀜...ㅜㅜ
45713,3005154,상담도 친절히 해주시고 과잉진료는 안하시는것같아 믿음이 갑니다. 다만 네이버예약확정이 느린것같아요~,4,1,안녕하세요~ 네이버예약시 보다 빠른확정드리도록 노력하겠습니다. 감사합니다^^,2018.09.07 17:41:23,,2018.09.05,cafe****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,상담도 친절히 해주시고 과잉진료는 안하시는것같아 믿음이 갑니다. 다만 네이버예약확정이 느린것같아요~
45713,3048155,"피부 측정과 각종 정보를 받을 수 있었습니다.
의사 선생님도 자세한 정보와 팁을 많이 주시더라구요.
다만 많은 환자를 만나셔서 환자의 상태 하나하나를 기억하기엔 무리가 있으신듯 합니다ㅠㅜ
그래도 피부만의 문제로 보지 않고 환자의 생활 리듬을 조율 할 수 있는 조언도 해주셔서
유익한 시간이었습니다.",4,1,안녕하세요~ 도움이되셨다니 기쁩니다. 한 분 한 분 더 신경써드릴 수 있는 클린업이 되도록 노력하겠습니다. 감사합니다^^,2018.09.21 15:22:28,,2018.09.05,isuy****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,"피부 측정과 각종 정보를 받을 수 있었습니다.
의사 선생님도 자세한 정보와 팁을 많이 주시더라구요.
다만 많은 환자를 만나셔서 환자의 상태 하나하나를 기억하기엔 무리가 있으신듯 합니다ㅠㅜ
그래도 피부만의 문제로 보지 않고 환자의 생활 리듬을 조율 할 수 있는 조언도 해주셔서
유익한 시간이었습니다."
45713,2906514,소개로 갔는데 친절해서 너무 좋고 의사선생님이 진료도 꼼꼼하게 봐주셔서 맘에 듭니다 ㅎㅎ,5,1,안녕하세요~ 소중한 리뷰 감사합니다. 다음번에도 만족하실 수 있게 노력하겠습니다. :)♡,2018.09.04 20:17:28,,2018.08.22,wonw****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,소개로 갔는데 친절해서 너무 좋고 의사선생님이 진료도 꼼꼼하게 봐주셔서 맘에 듭니다 ㅎㅎ
45713,2519261,친절하게 진료봐주시고 상담해주세요,4,1,소중한 리뷰 감사드립니다 좋은 하루 보내세요~^^♡,2018.07.02 10:45:26,,2018.06.27,vcns****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,친절하게 진료봐주시고 상담해주세요
45713,2316740,매우친절하시고좋앗어요,5,1,내원해주셔서 감사합니다^^ 좋은 하루 되세요!,2018.05.25 10:44:06,,2018.05.24,dave****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,매우친절하시고좋앗어요
45713,2312759,"네이버 12시 예약 신청했는데.. 예약 완료가 11시 55분에 ..
너무 완료가 안와서 10시 좀 넘어서 직접 전화해서 예약해서 갔다왔어요...
완료 진행을 너무 늦게 해주시는거 같아요..ㅠ 좀 일찍 해주심이... 좋을듯해요",4,1,네 고객님 불편을 드려 죄송합니다;;  진료 시작시반이  10시인 관계로 당일 예약 확인이 늦어진점 양해부탁드립니다. 앞으로는 좀더 빠른  응대로 도와드리겠습니다.,2018.05.24 17:24:54,,2018.05.23,sjdj****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,"네이버 12시 예약 신청했는데.. 예약 완료가 11시 55분에 ..
너무 완료가 안와서 10시 좀 넘어서 직접 전화해서 예약해서 갔다왔어요...
완료 진행을 너무 늦게 해주시는거 같아요..ㅠ 좀 일찍 해주심이... 좋을듯해요"
45713,2118181,"김지영 원장님 넘친절하게 애기해주고
그래서 감사했습니다

넘이쁘시고ㅎㅎ",5,1,고객님 감사합니다^^ 약복용후 지금은 괜찮으신지요? 증상이 지속되거나 불편사항있으실때는 언제든지 연락주세요~ 앞으로도  더욱 고객님의 편안한 진료를 위해 더욱 노력하겠습니다♡,2018.05.24 10:28:28,,2018.04.20,wang****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,"김지영 원장님 넘친절하게 애기해주고
그래서 감사했습니다

넘이쁘시고ㅎㅎ"
45713,2073878,"피부에대해 상세히 설명해주시고
억지로 치료를 권하시지 않아서 좋았어요!!",5,1,고객님~ 편안하게 진료보셨다고 하시니 저희가 더 감사합니다^^ 앞으로도 피부를 위한 에너지충전소가 되는 명동클린업이 되겠습니다♡,2018.05.24 10:56:31,,2018.04.10,sung****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,"피부에대해 상세히 설명해주시고
억지로 치료를 권하시지 않아서 좋았어요!!"
45713,2073139,우주연원장님 항상 친절하구 꼼꼼하게 잘 봐주셔서 너무너무 감사해용??????,5,1,,,,2018.04.10,wldm****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,우주연원장님 항상 친절하구 꼼꼼하게 잘 봐주셔서 너무너무 감사해용??????
45713,2080572,지인이 추천해주셔서 가봤어요 출산 후 피부가 너무 상해서 상담 갔었는데요 친절히 상담해주셨어요 좋네용,5,1,고객님~ 편안하게 진료보셨다니 감사드립니다^^  요즘도 많이 바쁘시죠? 언제든지 궁금사항  있으시거나 치료계획 세우시면 편안하게 연락주세요^^,2018.05.24 10:53:03,,2018.03.16,todo****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,지인이 추천해주셔서 가봤어요 출산 후 피부가 너무 상해서 상담 갔었는데요 친절히 상담해주셨어요 좋네용
45713,1770655,"친절하고 상세하게 설명해주시고 주차도 편리하고 만족스럽네요, 또 방문할게요",5,1,,,,2018.02.10,dlsr****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,"친절하고 상세하게 설명해주시고 주차도 편리하고 만족스럽네요, 또 방문할게요"
45713,1641869,친절하시구 좋아요 시설도 세심한게 느껴지규 좋아요,5,1,,,,2018.01.22,sugu****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,친절하시구 좋아요 시설도 세심한게 느껴지규 좋아요
45713,1633100,좋았습니다,4,1,,,,2018.01.18,kji3****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,좋았습니다
45713,1574914,"좋아요!
매번 생겨나는 점때문에 
스트레스가 될뻔했는데
얼굴에 흉이 안 지는게 최선이라 생각한다고
원장님께서 말씀하셔서
굉장히 위로가 되었답니다

믿고보는 원장님! >-<",5,1,,,,2018.01.11,kari****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,"좋아요!
매번 생겨나는 점때문에 
스트레스가 될뻔했는데
얼굴에 흉이 안 지는게 최선이라 생각한다고
원장님께서 말씀하셔서
굉장히 위로가 되었답니다

믿고보는 원장님! >-<"
45713,1414548,항상 친절하고 좋아요,5,1,,,,2017.12.14,kqh2****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,항상 친절하고 좋아요
45713,1655051,친절하게 상담해주셨습니다,5,1,,,,2017.12.11,junn****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,친절하게 상담해주셨습니다
45713,1112705,"조그마한 피부 트러블도 친절하고 정확하게
진료해주시는 곳입니다.
피부가 민감해서 온갖 피부병이 다 있는데
싹다 잡아 주셨네요.
간호사분들 상담사분들 너무 이쁘고 친절하시고, 특히 이미연 닮은 우주연 원장님 너무너무
친절하시고 아름다우십니다~",5,1,,,,2017.09.02,tkat****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,"조그마한 피부 트러블도 친절하고 정확하게
진료해주시는 곳입니다.
피부가 민감해서 온갖 피부병이 다 있는데
싹다 잡아 주셨네요.
간호사분들 상담사분들 너무 이쁘고 친절하시고, 특히 이미연 닮은 우주연 원장님 너무너무
친절하시고 아름다우십니다~"
45713,828688,의사선생님도 친절하시고 간호사언니들도 친절하셨어요,5,1,,,,2017.07.18,siyu****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,의사선생님도 친절하시고 간호사언니들도 친절하셨어요
45713,756532,예약시간과 크게 차이없이 진료보았고 의사선생님도 친절하세요 ~,5,1,,,,2017.06.23,lkr6****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,예약시간과 크게 차이없이 진료보았고 의사선생님도 친절하세요 ~
45713,787244,ㅇ;ㅣ마ㅓㅇㅎ;ㅣㅏ멍ㅎ;ㅣ멓;ㅣㅁd;lkjaglkdjga;lkdjg;lajgd;lajgd;l,5,1,,,,2017.06.23,cjdv****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,ㅇ;ㅣ마ㅓㅇㅎ;ㅣㅏ멍ㅎ;ㅣ멓;ㅣㅁd;lkjaglkdjga;lkdjg;lajgd;lajgd;l
45713,404247,친절하셔서 좋았습니다. 치료 잘 받을게요~,4,1,,,,2017.02.13,tlst****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,친절하셔서 좋았습니다. 치료 잘 받을게요~
45713,2099360,"친절하신 응대와 진단을 해주셔서 좋았어요
종종 찾아가는데 그때마다 친절하고 좋았습니다
분위기도 정말 좋구요",5,1,,,,2017.02.04,wang****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,"친절하신 응대와 진단을 해주셔서 좋았어요
종종 찾아가는데 그때마다 친절하고 좋았습니다
분위기도 정말 좋구요"
45713,356437,원장님께서 상세하고 친절하게 설명을 잘 해주셨습니다!,4,1,,,,2017.01.24,craz****,CU클린업피부과 명동점,클린업피부과의원 명동점,,false,원장님께서 상세하고 친절하게 설명을 잘 해주셨습니다!
