bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,replyRegDate,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
54052,804167,"대기시간도 길지 않고, 친절히 진료해 주셔서 좋았습니다. 강남의 다른 치과에 갔다가 불친절+혼잡을 경험하고 실망했던 경험이 있는데, 이 병원은 좋았습니다.",5,1,"안녕하세요 옥수수치과입니다 
병원에 내원해주셔서 감사합니다
보다 더 나은 옥수수치과가 되도록 노력하겠습니다 ^^",2017.07.11 12:19:02,,2017.07.10,alsd****,진료예약,옥수수치과,,false,"대기시간도 길지 않고, 친절히 진료해 주셔서 좋았습니다. 강남의 다른 치과에 갔다가 불친절+혼잡을 경험하고 실망했던 경험이 있는데, 이 병원은 좋았습니다."
54052,741408,진짜 친절하시고 아프지 않게 치료해 주셔서 너무 좋아요 ㅠ,5,1,"안녕하세요 옥수수치과입니다 
병원에 내원해주셔서 감사합니다
보다 더 나은 옥수수치과가 되도록 노력하겠습니다 ^^",2017.07.11 12:18:37,,2017.05.30,myte****,진료예약,옥수수치과,,false,진짜 친절하시고 아프지 않게 치료해 주셔서 너무 좋아요 ㅠ
54052,685257,친절하시구. 치료도굳굳,5,1,"안녕하세요 옥수수치과입니다 
병원에 내원해주셔서 감사합니다
보다 더 나은 옥수수치과가 되도록 노력하겠습니다 ^^",2017.05.29 12:26:34,,2017.05.27,aspi****,진료예약,옥수수치과,,false,친절하시구. 치료도굳굳
54052,678428,멀어도 꼭 여기만. 친절하고 좋습니다. 시설도 좋고. 레이저 마취 안아파서 좋아요!,5,1,"안녕하세요 옥수수치과입니다 
병원에 내원해주셔서 감사합니다
보다 더 나은 옥수수치과가 되도록 노력하겠습니다 ^^",2017.05.26 11:43:19,,2017.05.25,hwar****,진료예약,옥수수치과,,false,멀어도 꼭 여기만. 친절하고 좋습니다. 시설도 좋고. 레이저 마취 안아파서 좋아요!
54052,658968,"네이버 예약 편하네요^^
간호사들도 다들 친절하셔서 치료잘받고 왔습니다>_<",5,1,"안녕하세요 옥수수치과입니다 
병원에 내원해주셔서 감사합니다
보다 더 나은 옥수수치과가 되도록 노력하겠습니다 ^^",2017.05.18 09:50:05,,2017.05.17,seji****,진료예약,옥수수치과,,false,"네이버 예약 편하네요^^
간호사들도 다들 친절하셔서 치료잘받고 왔습니다>_<"
54052,639177,"매우 만족합니다
친절하고 불안할수도 있는데 잘 설명해주셔서 안심이 됩니다^^",5,1,"안녕하세요 옥수수치과입니다 
병원에 내원해주셔서 감사합니다
보다 더 나은 옥수수치과가 되도록 노력하겠습니다 ^^",2017.05.18 09:49:49,,2017.05.09,insa****,진료예약,옥수수치과,,false,"매우 만족합니다
친절하고 불안할수도 있는데 잘 설명해주셔서 안심이 됩니다^^"
54052,635652,병원도 깨끗하고 의사선생님도 친절하세요.,5,1,"안녕하세요 옥수수치과입니다 
병원에 내원해주셔서 감사합니다
보다 더 나은 옥수수치과가 되도록 노력하겠습니다 ^^",2017.05.09 14:18:05,,2017.03.07,whdc****,진료예약,옥수수치과,,false,병원도 깨끗하고 의사선생님도 친절하세요.
54052,410769,병원도 깨끗하고 의사선생님 뿐만아니라 병원에 계신분들 모두 친절하셨어요^^,5,1,"안녕하세요 옥수수치과입니다 
병원에 내원해주셔서 감사합니다
보다 더 나은 옥수수치과가 되도록 노력하겠습니다 ^^",2017.05.09 14:18:16,,2017.02.16,wprt****,진료예약,옥수수치과,,false,병원도 깨끗하고 의사선생님 뿐만아니라 병원에 계신분들 모두 친절하셨어요^^
54052,398281,원장 선생님은 물론 전부 친절하시고 좋습니다. 주차도 되고요.,5,1,"안녕하세요 옥수수치과입니다 
병원에 내원해주셔서 감사합니다
보다 더 나은 옥수수치과가 되도록 노력하겠습니다 ^^",2017.05.09 14:18:26,,2017.02.07,pape****,진료예약,옥수수치과,,false,원장 선생님은 물론 전부 친절하시고 좋습니다. 주차도 되고요.
54052,287748,너무 간편하고 좋아요 ^^,5,1,"안녕하세요 옥수수치과입니다 
병원에 내원해주셔서 감사합니다
보다 더 나은 옥수수치과가 되도록 노력하겠습니다 ^^",2017.05.09 14:18:36,,2016.12.29,dpdl****,진료예약,옥수수치과,,false,너무 간편하고 좋아요 ^^
54052,260557,"네이버 예약으로 진행하여 매우 편리하였고,
옥수수치과 서비스는 더더욱 좋았습니다.",5,1,"안녕하세요 옥수수치과입니다 
병원에 내원해주셔서 감사합니다
보다 더 나은 옥수수치과가 되도록 노력하겠습니다 ^^",2017.05.09 14:18:48,,2016.12.17,l1jx****,진료예약,옥수수치과,,false,"네이버 예약으로 진행하여 매우 편리하였고,
옥수수치과 서비스는 더더욱 좋았습니다."
54052,241340,예약이 조금 더 편해진거 같아요.   괜찮네요,5,1,"안녕하세요 옥수수치과입니다 
병원에 내원해주셔서 감사합니다
보다 더 나은 옥수수치과가 되도록 노력하겠습니다 ^^",2017.05.09 14:18:58,,2016.12.07,dmsw****,진료예약,옥수수치과,,false,예약이 조금 더 편해진거 같아요.   괜찮네요
