bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,replyRegDate,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,resourceUrlList/1
250352,7291888,오랜만에 치과 방문했는데 의사선생님 위생사선생님 모두 친절히 대해 주시고 스켈링도 안아프게 잘 해주셨어요~,5,1,"1년에 한번 스켈링이 보험이 되시는데 아주 관리를 잘하고 계셔서
너무 좋습니다. 안아프게  스켈링도 받으셨다니 다음에 정기검진때도 아프지 않게 잘 관리 받으실수 있도록 연락드리겠습니다. 감사드립니다.^^",2019.10.22 15:36:16,,2019.10.18,amor****,오늘하루치과의원,오늘하루치과의원,,false,오랜만에 치과 방문했는데 의사선생님 위생사선생님 모두 친절히 대해 주시고 스켈링도 안아프게 잘 해주셨어요~,
250352,7273783,"충치치료가 당일에 마무리까지 가능해서 신기했어요.
예전에 다니던 병원에서는 뽄뜰때마다 구역감이 심해서 힘들었는데 이번엔 기계로 슉 하더니 끝났다고 하셔서 놀랐네요ㅎㅎ 감사합니다~",5,1,최첨단 장비 세렉을 이용해서 진료 하시면 여러번의 번거러움없이 편안한 진료가 될수있도록 정확하게 진료를 받을수 있는 장점이 있습니다.앞으로도 아프지 않게 빠르고 정확한 진료가 되도록 정성을 다하겠습니다. 즐거운 하루 되시고 좋은 글 감사드립니다.,2019.10.19 14:05:40,,2019.10.17,chan****,오늘하루치과의원,오늘하루치과의원,,false,"충치치료가 당일에 마무리까지 가능해서 신기했어요.
예전에 다니던 병원에서는 뽄뜰때마다 구역감이 심해서 힘들었는데 이번엔 기계로 슉 하더니 끝났다고 하셔서 놀랐네요ㅎㅎ 감사합니다~",
250352,7269307,스케일링 받으러 갔는데 원장님도 정말 친절하시구 병원도 넓고 쾌적해서 기다리는 시간도 참 편안하게 보냈던 것 같아요^^ 점수를 드리자면 만점을 드리겠습니다~,5,1,펀안한 진료에 만족 하셨다니 저희도 너무 흐믓하네요~만점을 주시다니 정말 넘 감사드립니다.  만점 주신만큼 더욱더 좋은진료로 보답드리겠습니다. 좋은 하루 되세요~다시한번 감사드립니다.^^,2019.10.19 14:00:27,,2019.10.17,gabl****,오늘하루치과의원,오늘하루치과의원,,false,스케일링 받으러 갔는데 원장님도 정말 친절하시구 병원도 넓고 쾌적해서 기다리는 시간도 참 편안하게 보냈던 것 같아요^^ 점수를 드리자면 만점을 드리겠습니다~,
250352,7182708,신경치료 해야해서 많이 긴장했는데 설명도 잘해주시고 생각보다는 안아프게해주셔서 좋았어요. 남은크라운치료도 잘부탁드려요.,5,1,치과 치료중에서 신경치료는 신경을 제거 하는일이라 제일 까다롭고 불편감이 드는 치료 입니다. 특별히 이러한 치료를 보다 불편하지 않도록 신경치료 전문원장님이 따로 계시니 일반치과보다는 훨씬 신속하고 정확하게 아프지 않게 받을수 있다는 장점이 있죠.아프지 않게 받으셨다니 저희도 기분 좋네요~남은치료도 정성을 다해 진료 해드리겠습니다. 좋은글 감사드립니다. 좋은 하루되세요^^,2019.10.14 10:07:55,,2019.10.10,hong****,오늘하루치과의원,오늘하루치과의원,,false,신경치료 해야해서 많이 긴장했는데 설명도 잘해주시고 생각보다는 안아프게해주셔서 좋았어요. 남은크라운치료도 잘부탁드려요.,
250352,7124506,"최첨단 장비로 하루만에 치료 잘 받고 왔어요.
원장님도 친절하시고 진료도 잘해주셔서 편하게 치료받았어요^^",5,1,세렉이란 장비로 하루만에 보철이 완성되니 최첨단 장비가 좋긴 하죠~그러나 장비가 있다고 다되는건 아니죠 잘 다룰줄도 알아야 하니까요~친절한 진료와 빠르고 정확한 진료가 마음에 드셨다니 저희도 너무 기분이 좋습니다. 좋은글 감사합니다^^,2019.10.08 15:26:48,,2019.10.07,hyoj****,오늘하루치과의원,오늘하루치과의원,,false,"최첨단 장비로 하루만에 치료 잘 받고 왔어요.
원장님도 친절하시고 진료도 잘해주셔서 편하게 치료받았어요^^",
250352,7156898,"오래된 보철이 상해 새로해야 되는데, 지인의 소개로 알게된 오늘하루치과, 병원이름처럼 하루만에 헌이 새이 만들어 주네요.시설좋고 원장님,직원들 친절하여, 치료 잘 받았어요^^",5,1,"친절하게 ~잘~ 받으셨다니 저희도 너무 흐믓 합니다.
빠르고 정확한 진료로 보답드리겠습니다^^
항상 최선을 다하겠습니다. 좋은 하루 되세요~",2019.10.10 11:56:37,,2019.10.04,mins****,오늘하루치과의원,오늘하루치과의원,,false,"오래된 보철이 상해 새로해야 되는데, 지인의 소개로 알게된 오늘하루치과, 병원이름처럼 하루만에 헌이 새이 만들어 주네요.시설좋고 원장님,직원들 친절하여, 치료 잘 받았어요^^",
250352,7118632,첨단장비로 당일에 치료를 끝나주셔서 감사합니다. 그냥 장비들이 광고로만 전시 되어있는줄 알았거든요;; 눈으로 직접봐서 믿을수 있었습니다. 또 원장님이 너무 편하게 설명잘해주셔서 좋았아요. 댓글로 감사인사전합니다. 안녕히 계세요.,5,1,"저희원장님께서 다량의 최점단 장비를 사용하므로서 고객님이 좀더 편한하고 안정된 진료를 받으실수 있도록  좋은 진료를 하고 있습니다.
더욱더 편안한 진료가 되도록 힘쓰겠습니다. 감사합니다^^",2019.10.07 17:01:43,,2019.10.02,ehgi****,오늘하루치과의원,오늘하루치과의원,,false,첨단장비로 당일에 치료를 끝나주셔서 감사합니다. 그냥 장비들이 광고로만 전시 되어있는줄 알았거든요;; 눈으로 직접봐서 믿을수 있었습니다. 또 원장님이 너무 편하게 설명잘해주셔서 좋았아요. 댓글로 감사인사전합니다. 안녕히 계세요.,
250352,7044617,네이버로 원하는시간대에 예약하고 가서 시간맞춰서 정말 잘 하고왔습니다:) 스켈링도 아프지않게 잘받았습니다! 상담실장님도 그렇고 다들 정말 친절하셔서 기분좋게 다녀옵니다,5,1,"아프지 않게 잘 받으셨다니 저희도 너무 감사드립니다^^
더욱더~ 친절하고 좋은진료가 되도록 노력하겠습니다.
좋은 하루 되세요~",2019.10.04 12:48:22,,2019.10.01,mjw5****,오늘하루치과의원,오늘하루치과의원,,false,네이버로 원하는시간대에 예약하고 가서 시간맞춰서 정말 잘 하고왔습니다:) 스켈링도 아프지않게 잘받았습니다! 상담실장님도 그렇고 다들 정말 친절하셔서 기분좋게 다녀옵니다,
250352,7028415,직장인이다 보니 야간진료로 하는데 늦은 시간에도 불구하고 치료는 말할것도 없이 최고고 선생님들과 직원분들도 너무 친절하셔서 방문할 때마다 항상 만족하는 치과예요! 그리고 확장이전하고 나서 내부가 정말 깔끔하고 넓어져서 더 좋아진거 같아요~ 정말 강추하는 치과입니다!!,5,1,"직장인이라 아무래도 시간내기가 어려우시죠? 저희치과에서는 화,목 일주일에 두번 야간 진료가 있으니 치료하시기는 괜찮으실 겁니다.
항상 만족을 드리는 치과가 되도록 더욱더 열심히 최선을 다하겠습니다. 감사합니다^^  좋은 하루 되십시요~",2019.10.02 10:53:34,,2019.10.01,gkak****,오늘하루치과의원,오늘하루치과의원,,false,직장인이다 보니 야간진료로 하는데 늦은 시간에도 불구하고 치료는 말할것도 없이 최고고 선생님들과 직원분들도 너무 친절하셔서 방문할 때마다 항상 만족하는 치과예요! 그리고 확장이전하고 나서 내부가 정말 깔끔하고 넓어져서 더 좋아진거 같아요~ 정말 강추하는 치과입니다!!,
250352,7108149,사랑니 발치하러 갔는데 깔끔하게 잘해주셨어요 다들 친절하시고 원장님들이 젊으셔서파이팅넘치고 좋더라구요 ????,5,1,"사랑니 발치도 깔끔하게 잘 뽑으셨다니 해피 하시겠네요~
보다나은 진료로 아프지 않게 파이팅 하겠습니다. 
좋은 하루 되세요~ 감사합니다.",2019.10.07 16:57:36,,2019.09.30,spon****,오늘하루치과의원,오늘하루치과의원,,false,사랑니 발치하러 갔는데 깔끔하게 잘해주셨어요 다들 친절하시고 원장님들이 젊으셔서파이팅넘치고 좋더라구요 ????,
250352,7015501,네이버 예약 편하네요~ 스케일링 잘 받고 왔습니다. 친절하게 해주셔서 좋았어요.,5,1,"편한한 진료 빠른 네이버 예약으로  도와드리겠습니다.
친절하게 잘 받으셔서 저희도 흐뭇 합니다.
정기검진도 중요하시니 관리 잘 하시고 정기검진때 뵙겠습니다.",2019.09.30 15:25:21,https://naverbooking-phinf.pstatic.net/20190930_80/1569819769303dMAm3_JPEG/image.jpg,2019.09.30,preb****,오늘하루치과의원,오늘하루치과의원,,false,네이버 예약 편하네요~ 스케일링 잘 받고 왔습니다. 친절하게 해주셔서 좋았어요.,
250352,7033377,어제 스케일링이랑 검진 받고 왔는데요. 제가 이가 예민한데 스케일링 받고 나서도 이가 시리지 않은 적은 처음이에요!  재방문 의사 있습니다.,5,1,스켈링은 치과에 가장기본치료 이지만 기본이 가장 중요 하죠..저희치과에서는 전원 치과위생사 선생님으로 구성 되여 있다보니 좀더 전문적인 지식을 바탕으로 스켈링 또한 아프지 않게 잘 도와드리려고 노력하고 있습니다. 치아가 시리고 예민한 분들도 잘 받으실수 있도록 무통가글린도 마련되여 있어서 잘 받으실수 있습니다.진료에 만족 하셨다니 감사합니다^^ 좋은 하루 되세요~,2019.10.02 11:13:44,,2019.09.30,knzz****,오늘하루치과의원,오늘하루치과의원,,false,어제 스케일링이랑 검진 받고 왔는데요. 제가 이가 예민한데 스케일링 받고 나서도 이가 시리지 않은 적은 처음이에요!  재방문 의사 있습니다.,
250352,7021312,앞니 임플란트 했는데 내이 보다 예쁘고 자연스러워 원장님 솜씨가 좋아 믿음이가네요 좋은시설과 세련되고깨끗하며 직원들까지 상냥하고 친절하여 평생 단골치과 할께요 ~~,5,1,"원장님께서 앞니는 기능도 중요하지만 보이는 부분이라 심미도 아주 중요하다고 하셔서 최대한 예쁘고 자연스럽게 신경을 많이 쓰고 계십니다. 만족 하셨다니 저희도 너무 흐믓하네요~
평생 주치의라는 개념으로 더욱더 노력하는 치과가 되겠습니다.
감사합니다^^",2019.10.02 10:49:04,,2019.09.30,ryon****,오늘하루치과의원,오늘하루치과의원,,false,앞니 임플란트 했는데 내이 보다 예쁘고 자연스러워 원장님 솜씨가 좋아 믿음이가네요 좋은시설과 세련되고깨끗하며 직원들까지 상냥하고 친절하여 평생 단골치과 할께요 ~~,
250352,7015315,스케일링 잘받고 갑니다. 선생님들이 너무 친절하셔서 강추~,5,1,네이버 예약으로 스켈링 까지 잘 마무리 하시면 관리에 도움이 되도록 가글린 리스테린도 챙겨드리고 있습니다. 정기검진도 중요하시니 관리 잘하하시고 정기검진때 뵙겠습니다.,2019.09.30 15:14:38,,2019.09.30,hong****,오늘하루치과의원,오늘하루치과의원,,false,스케일링 잘받고 갑니다. 선생님들이 너무 친절하셔서 강추~,
250352,7001804,간만에 스켈링하러갔는데 너무 꼼꼼하게 잘 해주시고 검사도 해주셔서 좋았어요~^^,4,1,"스켈링 1년에 한번씩 보험되니 정기 검진 잊지 마시고 치아관리 잘하시기 바랍니다. 글도 남겨주시고 감사합니다.
정기검진때 또 뵙겠습니다~좋은 하루 되세요~",2019.09.30 14:52:02,,2019.09.28,coco****,오늘하루치과의원,오늘하루치과의원,,false,간만에 스켈링하러갔는데 너무 꼼꼼하게 잘 해주시고 검사도 해주셔서 좋았어요~^^,
250352,6989568,사랑니 뽑으려고 갔는데 제가 너무 무서워하니까 옆에 계시던 선생님이 손 잡아주셨어요ㅜ.ㅜ뭔가 의지되고 마음이 안정되는 느낌이었어요!! 다시 한 번 감사드려요~~,5,1,"치아를 뽑는다는 것은 정말 두려운 일이지요~ 옆에서 선생님이 안아프게 손도 잡아주셨다니 조금이나마 위로가 되셨겠네요~항상 가족이 치료 한다고 생각하는 마음으로 진료에 임하도록 노력 하겠습니다.
감사합니다.^^",2019.09.30 14:50:18,,2019.09.28,kusl****,오늘하루치과의원,오늘하루치과의원,,false,사랑니 뽑으려고 갔는데 제가 너무 무서워하니까 옆에 계시던 선생님이 손 잡아주셨어요ㅜ.ㅜ뭔가 의지되고 마음이 안정되는 느낌이었어요!! 다시 한 번 감사드려요~~,
250352,7015451,처음 갔는데 예약시간에 딱 맞춰서 진료해주시고 너무 친절하게 해주셔서 만족입니당,5,1,"예약제라서 예약 하고 오신분들은 되도록 제시간에 볼 수 있도록 노력하고 있습니다. 친절한 치료 받으셨다니 저희도 감사드립니다^^
더욱더 친절한 응대로 항상 맞이 할수 있도록 노력하겠습니다.
좋은 하루 되세요^^",2019.09.30 15:23:31,,2019.09.26,oooi****,오늘하루치과의원,오늘하루치과의원,,false,처음 갔는데 예약시간에 딱 맞춰서 진료해주시고 너무 친절하게 해주셔서 만족입니당,
250352,6975436,"웨이팅길지않고..잠깐기다리는동안 안마의자에서 마사지도받고 집멀어서 자주 못온다  말씀드렸더니 당일날 발치,뼈이식 하고왔어요..저도 인터넷으로알아보고 간거라서 시설이며 장비,친절함 전체적으로만족했고요..겁먹지않도록 이제는뭐할거다 뭐할거라고의사선생님이계속 친절하게 말씀해주시더라고요..
발치랑뼈이식한지 이제이틀이라서 많이부어있고요.잘된건지 결과는아직모르고요..시간지나서 임플란트까지 다 마치고 다시리뷰쓸게요..",5,1,멀리서 내원 하셔서 불편한치아 당일 발치하고  뼈이식도 하고 가셔서 힘드셨을텐데..리뷰까지 작성도 해주시고 정말 감사드립니다. 남은 임플란트 식립도 잘 해드려 더욱 더 만족할 수 있는 치과가 되도록 하겠습니다. 감사합니다^^,2019.09.30 14:46:01,,2019.09.26,sskh****,오늘하루치과의원,오늘하루치과의원,,false,"웨이팅길지않고..잠깐기다리는동안 안마의자에서 마사지도받고 집멀어서 자주 못온다  말씀드렸더니 당일날 발치,뼈이식 하고왔어요..저도 인터넷으로알아보고 간거라서 시설이며 장비,친절함 전체적으로만족했고요..겁먹지않도록 이제는뭐할거다 뭐할거라고의사선생님이계속 친절하게 말씀해주시더라고요..
발치랑뼈이식한지 이제이틀이라서 많이부어있고요.잘된건지 결과는아직모르고요..시간지나서 임플란트까지 다 마치고 다시리뷰쓸게요..",
250352,6968853,"이수역 에스컬레이터에서 올라와서 바로 출입구가 있어서 찾기 쉬웠습니다. 최근에 이전하셨다고 들었는데 그래서 그런지 내부가 매우깨끗하고 고급스러웠고, 응대해주신 직원분 스케일링해주신 여선생님도 매우 친절하셨습니다.",5,1,확장이전하며 더 편한 환경에서 응대해드리고 싶어 내부 인테리어에 공을 많이 들였답니다. ^^ 특히 청결한 환경을 구축하느라 노력했습니다.  알아봐주셔서 넘 감사드립니다. 스켈링도 만족 하셨다니 감사합니다. 더욱 더 노력하는 치과가 되도록 하겠습니다.,2019.09.30 14:12:50,,2019.09.26,vurm****,오늘하루치과의원,오늘하루치과의원,,false,"이수역 에스컬레이터에서 올라와서 바로 출입구가 있어서 찾기 쉬웠습니다. 최근에 이전하셨다고 들었는데 그래서 그런지 내부가 매우깨끗하고 고급스러웠고, 응대해주신 직원분 스케일링해주신 여선생님도 매우 친절하셨습니다.",
250352,6959864,대구에서 소문듣고 임플란트하러 왔는데 지하철역 바로 앞이라 편하고 친절하시고 수술도 빠르게 끝났어요,5,1,멀리서 오시느라 고생 많으셨습니다. 저희가 네비게이션을 이용한 임플란트를 진행하다보니 멀리서 지방에서도 많은 고객들이 찾아주시고 있습니다. 편하게 잘 받으셨다니 너무 감사드립니다. 앞으로도 친절한 진료로 보답드리겠습니다. 감사합니다^^,2019.09.26 20:32:00,,2019.09.26,dooh****,오늘하루치과의원,오늘하루치과의원,,false,대구에서 소문듣고 임플란트하러 왔는데 지하철역 바로 앞이라 편하고 친절하시고 수술도 빠르게 끝났어요,
250352,6982197,스케일링하러갔다가 미백도 했어요. 아프지않았고 생각보다 하얘져서 기대이상이에요! 전체적으로 깔끔하고 많은기계들이 신식이어서 믿음이가네요~ 직원분들도 친절하고 꼼꼼히 봐주셔서 좋았어요 감사합니당ㅎㅎ,5,1,"치아가 하얘져서 만족 하셨다니 저희도 기분 좋네요~
더욱 더~ 친절하게 응대 하도록 노력 하겠습니다.
좋은 하루 되세요~ 감사합니다^^",2019.09.30 14:47:46,,2019.09.25,ppee****,오늘하루치과의원,오늘하루치과의원,,false,스케일링하러갔다가 미백도 했어요. 아프지않았고 생각보다 하얘져서 기대이상이에요! 전체적으로 깔끔하고 많은기계들이 신식이어서 믿음이가네요~ 직원분들도 친절하고 꼼꼼히 봐주셔서 좋았어요 감사합니당ㅎㅎ,
250352,6958307,호텔같은 인테리어와 시설에 반하고 카페.화장실 세세한 부분까지 깔끔하고 편리하게 되어있어서 넘 만족스러웠어요. 거기에 직원분들도 친절하시고 원장님도 꼼꼼히 치료해주시고  설명까지 자세히 해주셔서 감동받았습니다. 엄마도 모시고 올게요.ㅎㅎㅎ,5,1,다녀가신 고객분들이 쾌적하고 청결하다고 하셔서 저희도 너무 고맙습니다. 세심한 진료로 더욱더 보답드리겠습니다. 감사합니다.,2019.09.26 16:38:04,https://naverbooking-phinf.pstatic.net/20190926_157/1569471523434OqINq_JPEG/image.jpg,2019.09.25,dong****,오늘하루치과의원,오늘하루치과의원,,false,호텔같은 인테리어와 시설에 반하고 카페.화장실 세세한 부분까지 깔끔하고 편리하게 되어있어서 넘 만족스러웠어요. 거기에 직원분들도 친절하시고 원장님도 꼼꼼히 치료해주시고  설명까지 자세히 해주셔서 감동받았습니다. 엄마도 모시고 올게요.ㅎㅎㅎ,https://naverbooking-phinf.pstatic.net/20190926_258/15694715130165lA77_JPEG/image.jpg
250352,7013404,"갑자기 치아가 아파서 방문했는데 친절하게 진료 받았습니다. 
이를 뽑아버리고 싶을 정도로 잠도 못자고 방문했는데
신경치료 받을까... 이를 빼야 하는건 아닐까 엄청 걱정한게 무색하게 
다행이 간단하게 치료받고 말끔하게 나았어요. 
대표원장님 엄청 친절하시고 설명 길게해주시네요 ㅎㅎ 
일단 아프면 적극추천이요~",5,1,원장님께서 진단및 명쾌한 진료로 고객분들에게 최대한 안 아픈 진료를 하도록 신경 많이 쓰고 있습니다. 간단하게 잘 마무리되서 저희도 기분이 좋네요~ 항상 좋은 진료로 보답 드리겠습니다. 감사합니다^^,2019.09.30 15:07:34,,2019.09.25,seun****,오늘하루치과의원,오늘하루치과의원,,false,"갑자기 치아가 아파서 방문했는데 친절하게 진료 받았습니다. 
이를 뽑아버리고 싶을 정도로 잠도 못자고 방문했는데
신경치료 받을까... 이를 빼야 하는건 아닐까 엄청 걱정한게 무색하게 
다행이 간단하게 치료받고 말끔하게 나았어요. 
대표원장님 엄청 친절하시고 설명 길게해주시네요 ㅎㅎ 
일단 아프면 적극추천이요~",
250352,6948398,"예약한 시간에 거의 맞춰서 갔더니, 접수 빨리 해주시고 예약시간에 맞게 안기다리고 스케일링 바로 했어요.
스케일링하기 전에 덜 아프게 하는 액체 머금고 있다고 스케일링 하니까 시린것도 없어서 너무 좋았어요.",5,1,"네 불편함없이 스케일링 받으셨다고 하니 다행이네요^^
본원에서는 통증을 덜 느끼도록 가글액을 사용하여 스케일링에 두려움이 있으신분들도 부담되지않게 진행하실수있습니다. 정기적으로 스케일링 및 검진 진행해주세요~ 감사합니다.",2019.09.26 11:13:47,,2019.09.24,dani****,오늘하루치과의원,오늘하루치과의원,,false,"예약한 시간에 거의 맞춰서 갔더니, 접수 빨리 해주시고 예약시간에 맞게 안기다리고 스케일링 바로 했어요.
스케일링하기 전에 덜 아프게 하는 액체 머금고 있다고 스케일링 하니까 시린것도 없어서 너무 좋았어요.",
