bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,
152811,5101550,상담부터 치료까지  꼼꼼히 신경써주시고  친절하십니다 ~다음에도 치과 내원 할것니다~~,5,1,,,2019.05.17,hunf****,진료시간 예약,더스퀘어치과의원,,false,상담부터 치료까지  꼼꼼히 신경써주시고  친절하십니다 ~다음에도 치과 내원 할것니다~~,
152811,5074549,"서비스나 직원분들 마인드가 제대로된 치과인것같네요. 집주변, 직장주변 여럿 치과를 다녀봤지만 여기처럼 꼼꼼하고 친절한 곳은 처음보네요 환자가 많아서그런지 조금 밀렸는데 죄송하다며 요 앞에서 먹을 수 있는 커피이용권주니까 괜히 제가 더 죄송하고 감사합니다 ㅎㅎ 충치치료도 의사선생님이 직접 꼼꼼하게 모니터링해주고 치료가 필요한부분, 조금 더 지켜봐야하는 부분 나눠서 설명해주시니 좋았어요 사진같은거 보면서 그림판?으로 이게 충치고 이렇게 진행됐다고까지 꼼꼼하게 해주시니 믿고 치료 맡길 수 있는 곳 같네요 배달의민족 리뷰밖에 안남겨봤지만 뭔가 칭찬받아마땅한 치과인것같아서 이렇게 기분좋게 리뷰남깁니다ㅎㅎ 앞으로 제 충치 잘 죽여주세요.........~~",5,1,,,2019.05.15,qkrt****,진료시간 예약,더스퀘어치과의원,,false,"서비스나 직원분들 마인드가 제대로된 치과인것같네요. 집주변, 직장주변 여럿 치과를 다녀봤지만 여기처럼 꼼꼼하고 친절한 곳은 처음보네요 환자가 많아서그런지 조금 밀렸는데 죄송하다며 요 앞에서 먹을 수 있는 커피이용권주니까 괜히 제가 더 죄송하고 감사합니다 ㅎㅎ 충치치료도 의사선생님이 직접 꼼꼼하게 모니터링해주고 치료가 필요한부분, 조금 더 지켜봐야하는 부분 나눠서 설명해주시니 좋았어요 사진같은거 보면서 그림판?으로 이게 충치고 이렇게 진행됐다고까지 꼼꼼하게 해주시니 믿고 치료 맡길 수 있는 곳 같네요 배달의민족 리뷰밖에 안남겨봤지만 뭔가 칭찬받아마땅한 치과인것같아서 이렇게 기분좋게 리뷰남깁니다ㅎㅎ 앞으로 제 충치 잘 죽여주세요.........~~",
152811,5074631,"부모님 임플란트를 알아보던중 더스퀘어에서 5월이벤트를 하는걸 찾고 방문해서 상담받았는데 선생님들이 친절하셨고 원장님이 상담도 친절하고 꼼꼼하게진행해주셨어요
그리고 저희 어머니께서도 병원 마음에들어하셔서 바로 임플란트 진행해드렸답니다^^
아직 몇번 더 내원해야하는데 앞으로 남은진료도 잘 부탁드립니다~~",5,1,,,2019.05.15,tumo****,진료시간 예약,더스퀘어치과의원,,false,"부모님 임플란트를 알아보던중 더스퀘어에서 5월이벤트를 하는걸 찾고 방문해서 상담받았는데 선생님들이 친절하셨고 원장님이 상담도 친절하고 꼼꼼하게진행해주셨어요
그리고 저희 어머니께서도 병원 마음에들어하셔서 바로 임플란트 진행해드렸답니다^^
아직 몇번 더 내원해야하는데 앞으로 남은진료도 잘 부탁드립니다~~",
152811,5074482,"병원자체가 너무 무서운 저에겐 여기 더스퀘어는 너무 신세계였어요~
보통 치과에 들어가면 소독냄새?? 치과냄새가 심하게 나는병원이 많은데 여긴 그렇지도 않고,
분위기도 고급스러워서 마음에들었어요
그리고 무엇보다 저 봐주신 원장님이 진짜 친근하게 대해주시고 제 치아사진찍어서
현재상태보여주시고 꼭 치료해야할 것 만 딱딱 골라주셨어요!!
제친구는 다른치과에서 치료할때 마취 엄청아팠다고 하던데 전 마취도 하나도 안아팠어요
진짜 원장님들 실력 짱이신것같아요!!
무서워하니까 인형도 챙겨주시고 저 잘 달래주셔서 감사합니다~",5,1,,,2019.05.15,seom****,진료시간 예약,더스퀘어치과의원,,false,"병원자체가 너무 무서운 저에겐 여기 더스퀘어는 너무 신세계였어요~
보통 치과에 들어가면 소독냄새?? 치과냄새가 심하게 나는병원이 많은데 여긴 그렇지도 않고,
분위기도 고급스러워서 마음에들었어요
그리고 무엇보다 저 봐주신 원장님이 진짜 친근하게 대해주시고 제 치아사진찍어서
현재상태보여주시고 꼭 치료해야할 것 만 딱딱 골라주셨어요!!
제친구는 다른치과에서 치료할때 마취 엄청아팠다고 하던데 전 마취도 하나도 안아팠어요
진짜 원장님들 실력 짱이신것같아요!!
무서워하니까 인형도 챙겨주시고 저 잘 달래주셔서 감사합니다~",
152811,5246636,임플란트 시술 받고 요양중입니다 의사쌤들이 친절하시고  치료두 잘받구잇어요 감사합니다,5,1,,,2019.05.14,shy1****,진료시간 예약,더스퀘어치과의원,,false,임플란트 시술 받고 요양중입니다 의사쌤들이 친절하시고  치료두 잘받구잇어요 감사합니다,
152811,5068931,"친절하고 빠르고 간결했어요.
예정된 치료도 걱정이 안되네요.
다만 다음 예약 일정정도는 문자서비스라도 주시면 많은 도움이 될듯합니다.",4,1,,,2019.05.14,maum****,진료시간 예약,더스퀘어치과의원,,false,"친절하고 빠르고 간결했어요.
예정된 치료도 걱정이 안되네요.
다만 다음 예약 일정정도는 문자서비스라도 주시면 많은 도움이 될듯합니다.",
152811,5059764,매우 만족함.,5,1,,,2019.05.13,wjda****,진료시간 예약,더스퀘어치과의원,,false,매우 만족함.,
152811,4907149,"정말 기분 좋은 병원이에요~ 우연히 임플란트 이벤트하는걸 보고 상담먼저 해볼까 해서 예약방문 했는데 예정보다 엄청 일찍 도착했는데 대기 시간 줄여주시고 커피쿠폰도 줘서 기분이 좋았습니다~ 1층에 계신 안내해주시는 분도 옷도 받아주시고 딸같이 상냥해서 칭찬받았으면 좋겠네요 ^^ 저희 어머니 임플란트도 믿고 할 수 있을 거 같아요 가격도 저렴하고 의사선생님도 차근차근 계획 짜주는게 친절친절x100 ~~
외제꺼는 비싸서 국산중에 제일 괜찮고 이벤트 가격 적용받은거로 했고 다른곳처럼 이것저것 별도로 눈탱이 안치는곳같아서 추천해요",5,1,,https://naverbooking-phinf.pstatic.net/20190502_277/1556791975178gjN9t_JPEG/image.jpg,2019.05.02,ssye****,진료시간 예약,더스퀘어치과의원,,false,"정말 기분 좋은 병원이에요~ 우연히 임플란트 이벤트하는걸 보고 상담먼저 해볼까 해서 예약방문 했는데 예정보다 엄청 일찍 도착했는데 대기 시간 줄여주시고 커피쿠폰도 줘서 기분이 좋았습니다~ 1층에 계신 안내해주시는 분도 옷도 받아주시고 딸같이 상냥해서 칭찬받았으면 좋겠네요 ^^ 저희 어머니 임플란트도 믿고 할 수 있을 거 같아요 가격도 저렴하고 의사선생님도 차근차근 계획 짜주는게 친절친절x100 ~~
외제꺼는 비싸서 국산중에 제일 괜찮고 이벤트 가격 적용받은거로 했고 다른곳처럼 이것저것 별도로 눈탱이 안치는곳같아서 추천해요",
152811,4910110,사랑니 발치 안쪽마취주사만 잠깐아프고 뽑을때는 아무느낌없었습니다,5,1,,,2019.05.02,ysus****,진료시간 예약,더스퀘어치과의원,,false,사랑니 발치 안쪽마취주사만 잠깐아프고 뽑을때는 아무느낌없었습니다,
152811,4872698,친절하십니다,4,1,,,2019.04.29,chun****,진료시간 예약,더스퀘어치과의원,,false,친절하십니다,
152811,4822939,친절하게 잘해주셔서 너무좋았어요,5,1,,,2019.04.25,ok02****,진료시간 예약,더스퀘어치과의원,,false,친절하게 잘해주셔서 너무좋았어요,
152811,4805936,어금닛 깨저서 방문했는데 기존에 충치가 있어서 같이 치료를 하겠되었습니다. 리뷰대로 다들 친절하시고 활기가 넘치는 병원이였습니다. 믿고 치료 할수 있는 병원을 찾은것같아 좋았습니다.,5,1,,,2019.04.20,nusk****,진료시간 예약,더스퀘어치과의원,,false,어금닛 깨저서 방문했는데 기존에 충치가 있어서 같이 치료를 하겠되었습니다. 리뷰대로 다들 친절하시고 활기가 넘치는 병원이였습니다. 믿고 치료 할수 있는 병원을 찾은것같아 좋았습니다.,
152811,4751121,"첨인데 모든 분들이 너무 친절하셨고, 시설 및 기기도 너무 좋아보였습니다. 특히 리셉션 보시는 분 센스가 너무 좋으셨어요~감사합니다!!",5,1,,,2019.04.17,pilg****,진료시간 예약,더스퀘어치과의원,,false,"첨인데 모든 분들이 너무 친절하셨고, 시설 및 기기도 너무 좋아보였습니다. 특히 리셉션 보시는 분 센스가 너무 좋으셨어요~감사합니다!!",
152811,4749307,"회사와 같은 건물에 있는데, 네이버 예약이 되어 아주 편리했습니다. 다들 친절하시고 장비 등에 투자 많이하신 것 같았습니다. 무리하게 치료 권하지도 않고 경과 지켜볼 부분에 대해 자세히 설명해 주셔서 좋았습니다.",5,1,,,2019.04.17,jhg6****,진료시간 예약,더스퀘어치과의원,,false,"회사와 같은 건물에 있는데, 네이버 예약이 되어 아주 편리했습니다. 다들 친절하시고 장비 등에 투자 많이하신 것 같았습니다. 무리하게 치료 권하지도 않고 경과 지켜볼 부분에 대해 자세히 설명해 주셔서 좋았습니다.",
152811,4692935,오늘 스케일링이랑 부식된 치아 떼우기랑 교정 상담받았어요. 교정 상담도 친절하게 해주셨고. 마취하고 치료도 잘 받았어요. 치과는 너무나 깔끔하고 직원들도 너무 친절했습니다.,5,1,,,2019.04.11,song****,진료시간 예약,더스퀘어치과의원,,false,오늘 스케일링이랑 부식된 치아 떼우기랑 교정 상담받았어요. 교정 상담도 친절하게 해주셨고. 마취하고 치료도 잘 받았어요. 치과는 너무나 깔끔하고 직원들도 너무 친절했습니다.,
152811,4618286,원장님을 비롯한 치위생사 선생님들 상담 실장님들이 굉장히 친절하셨습니다!  치료받는 내내 불편함없이 편하게 받았구요!ㅎㅎ  제가 받는 치료에 대해서도 자세히 설명해주셨습니다:),5,1,,,2019.04.01,harv****,진료시간 예약,더스퀘어치과의원,,false,원장님을 비롯한 치위생사 선생님들 상담 실장님들이 굉장히 친절하셨습니다!  치료받는 내내 불편함없이 편하게 받았구요!ㅎㅎ  제가 받는 치료에 대해서도 자세히 설명해주셨습니다:),
152811,4586083,충치치료를 했는데 설명도 잘해주시고 보험되는 재료로 치료받았는데도 끝까지 친절하셨어요! 조만간 또 내원할 것 같아요!,5,1,,,2019.03.30,wkd3****,진료시간 예약,더스퀘어치과의원,,false,충치치료를 했는데 설명도 잘해주시고 보험되는 재료로 치료받았는데도 끝까지 친절하셨어요! 조만간 또 내원할 것 같아요!,
152811,4599845,"이 치과 완전 좋아용,,, 앞니 썩어서 크라운 하려고 갔는데 선생님들도 넘 친절하시고 원장님도 마취도 별로 안아프게 해주시고 어쨌든 좋습니다,,, 앞니 바꾸는거라 걱정 엄청 했었는데 설명도 잘해주시고  가격 견적도 친절하게 알려주시고  치료 받는 동안에도 신경을 넘 잘 써주셔서 되려 제가 죄송할 정도였어요,,, 같은값 내고 치료 받을거면 더스퀘어치과에서 진료 받으세요,,, 서울 올라와서 치과 정착을 못하고 있었는데 앞으로는 여기만 다니려고요,,, 다른데도 가봤는데 여기가 제일 나은 것 같아용   아직 진짜이빨 안끼긴 했는데 벌써 잘나올거같애요 ㅇㅂㅇ 완전 만족입니다~~~~~~!",5,1,,,2019.03.30,leej****,진료시간 예약,더스퀘어치과의원,,false,"이 치과 완전 좋아용,,, 앞니 썩어서 크라운 하려고 갔는데 선생님들도 넘 친절하시고 원장님도 마취도 별로 안아프게 해주시고 어쨌든 좋습니다,,, 앞니 바꾸는거라 걱정 엄청 했었는데 설명도 잘해주시고  가격 견적도 친절하게 알려주시고  치료 받는 동안에도 신경을 넘 잘 써주셔서 되려 제가 죄송할 정도였어요,,, 같은값 내고 치료 받을거면 더스퀘어치과에서 진료 받으세요,,, 서울 올라와서 치과 정착을 못하고 있었는데 앞으로는 여기만 다니려고요,,, 다른데도 가봤는데 여기가 제일 나은 것 같아용   아직 진짜이빨 안끼긴 했는데 벌써 잘나올거같애요 ㅇㅂㅇ 완전 만족입니다~~~~~~!",
152811,4590249,깔끔하고 시설이 좋았습니다. 모두 친절하시구여. 그리고 제가 엄청 쫄보인데 스케일링도 안아프게 꼼꼼히 잘해주셨습니다^^. 일산에서 계속 다니던 곳이 있었는데 이사와서 어디로 가야하나 했는데 좋은곳을 찾은거 같아서 안심입니다.,5,1,,,2019.03.29,save****,진료시간 예약,더스퀘어치과의원,,false,깔끔하고 시설이 좋았습니다. 모두 친절하시구여. 그리고 제가 엄청 쫄보인데 스케일링도 안아프게 꼼꼼히 잘해주셨습니다^^. 일산에서 계속 다니던 곳이 있었는데 이사와서 어디로 가야하나 했는데 좋은곳을 찾은거 같아서 안심입니다.,
152811,4564333,원내부가 너무 깨끗했고 의료진분들의 친절한설명이 너무 좋았네요,5,1,,,2019.03.27,diaz****,진료시간 예약,더스퀘어치과의원,,false,원내부가 너무 깨끗했고 의료진분들의 친절한설명이 너무 좋았네요,
152811,4549110,다들 친절하시고 편안하게 해주시고 시설도 정말 깔끔하고 정말 오랜만에 치과를 가본건데 치과 트라우마도 사라질정도의 편안함입니다,5,1,,,2019.03.26,youg****,진료시간 예약,더스퀘어치과의원,,false,다들 친절하시고 편안하게 해주시고 시설도 정말 깔끔하고 정말 오랜만에 치과를 가본건데 치과 트라우마도 사라질정도의 편안함입니다,
152811,4547731,깨끗하고 친절하고 좋아욥 의사쌤은 젊으시네요!!,5,1,,,2019.03.26,nahe****,진료시간 예약,더스퀘어치과의원,,false,깨끗하고 친절하고 좋아욥 의사쌤은 젊으시네요!!,
152811,4547385,회사랑 가까워서 검진받을겸 가봣는데 의사선생님이 직접이빨 모니터링해주면서 상담해주셔서 인상깊엇습니다 크라운 인레이 하나씩햇는데 가격도 괜찮앗습니다,5,1,,,2019.03.25,tlsa****,진료시간 예약,더스퀘어치과의원,,false,회사랑 가까워서 검진받을겸 가봣는데 의사선생님이 직접이빨 모니터링해주면서 상담해주셔서 인상깊엇습니다 크라운 인레이 하나씩햇는데 가격도 괜찮앗습니다,
152811,4537551,넘 친절하셔서 편안히 치료 받았습니다.,5,1,,,2019.03.25,tlsp****,진료시간 예약,더스퀘어치과의원,,false,넘 친절하셔서 편안히 치료 받았습니다.,
152811,4559069,이년넘게 스켈링 받으러 가는데 늘 친절하고 완벽하게 관리해주셔서 넘 좋아요,5,1,,,2019.03.18,koru****,진료시간 예약,더스퀘어치과의원,,false,이년넘게 스켈링 받으러 가는데 늘 친절하고 완벽하게 관리해주셔서 넘 좋아요,
152811,4487413,"위치적으로 접근성이 매우 좋았고, 간호사 분들, 의사 선생님 분들 모두 매우 친절하였습니다. 오랜만에 방문한 치과여서 비용이 많이 들거 같아 걱정하였는데 가격도 적당해서 만족스러웠습니다~",5,1,,,2019.03.18,sooi****,진료시간 예약,더스퀘어치과의원,,false,"위치적으로 접근성이 매우 좋았고, 간호사 분들, 의사 선생님 분들 모두 매우 친절하였습니다. 오랜만에 방문한 치과여서 비용이 많이 들거 같아 걱정하였는데 가격도 적당해서 만족스러웠습니다~",
152811,4475298,"시설이나 위치도 너무좋고, 시술을 다른곳보다 안아프고 친절하게 해주시는것 같아요! 감사합니다 ㅎㅎ",5,1,,,2019.03.16,seoh****,진료시간 예약,더스퀘어치과의원,,false,"시설이나 위치도 너무좋고, 시술을 다른곳보다 안아프고 친절하게 해주시는것 같아요! 감사합니다 ㅎㅎ",
152811,4424258,친절하고 좋았어요,5,1,,,2019.03.11,kk92****,진료시간 예약,더스퀘어치과의원,,false,친절하고 좋았어요,
152811,4433996,브리지한게 빠지게 되서 불안한 마음에 회사근처 치과 검색을 했는데 방문 후기가 좋아서 카톡으로 문의한 후에 네이버로 예약 후  방문하게 되었습니다. 처음 방문인데도 편하게 응대해 주시고 의사선새님도 치아 상태 확인 후에 임플란트를 권하셔서 상담 후 임플란트 시술을 시작했습니다. 다들 친절하시고 설명도 꼼꼼히 잘 해주셔서 편하게 치료 받을 수 있을것 같습니다.,5,1,,,2019.03.11,uash****,진료시간 예약,더스퀘어치과의원,,false,브리지한게 빠지게 되서 불안한 마음에 회사근처 치과 검색을 했는데 방문 후기가 좋아서 카톡으로 문의한 후에 네이버로 예약 후  방문하게 되었습니다. 처음 방문인데도 편하게 응대해 주시고 의사선새님도 치아 상태 확인 후에 임플란트를 권하셔서 상담 후 임플란트 시술을 시작했습니다. 다들 친절하시고 설명도 꼼꼼히 잘 해주셔서 편하게 치료 받을 수 있을것 같습니다.,
152811,4426752,"의사나 간호사의 친절, 숙련도와 체계, 시설이 정말 좋은 치과!!",5,1,,,2019.03.08,okj5****,진료시간 예약,더스퀘어치과의원,,false,"의사나 간호사의 친절, 숙련도와 체계, 시설이 정말 좋은 치과!!",
152811,4397024,시설도 깔끔하고 좋은데 다들 너무 친절하셔서 잘 갔다왔네요.,5,1,,,2019.03.08,benz****,진료시간 예약,더스퀘어치과의원,,false,시설도 깔끔하고 좋은데 다들 너무 친절하셔서 잘 갔다왔네요.,
152811,4467633,"크라운 치료 위해 방문, 몇가지 옵션 제시해주셨는데 그중 세라믹+레진 재료로 된 크라운 치료 받았습니다. 비용은 동네 치과보다는 조금 비싸지만 직원분들 친절합니다. 다만 어금니 색깔과 좀 달라서 심미안적으로 그렇게 완벽하진 않습니다.(물론 금이나 아말감 보다는 훨씬 낫지만) 그리고 치료받은지 일주일 정도 지났는데 부드러운 음식을 씹을땐 괜찮은데 멸치볶음이나 바게뜨빵, 감자칩 같은것 활기차게 씹다 보면 어느 순간 번쩍 할때가 있어서 무의식중에 잘 안씹게 되네요. ㅠ전화했더니 적응하는 과정이라고 하셔서 계속 씹어보고 있는데 자꾸 인식하게 될 정도의 통증이 있어서 치과를 다시 방문해야 하나 고민입니다.ㅠ 원래치아랑 메꾼 부분이 동시에 닿아서 그런가봅니다. 이런 예후는 미리 설명을 못들어서 그건 좀 아쉽네요.",4,1,,,2019.03.08,tiqp****,진료시간 예약,더스퀘어치과의원,,false,"크라운 치료 위해 방문, 몇가지 옵션 제시해주셨는데 그중 세라믹+레진 재료로 된 크라운 치료 받았습니다. 비용은 동네 치과보다는 조금 비싸지만 직원분들 친절합니다. 다만 어금니 색깔과 좀 달라서 심미안적으로 그렇게 완벽하진 않습니다.(물론 금이나 아말감 보다는 훨씬 낫지만) 그리고 치료받은지 일주일 정도 지났는데 부드러운 음식을 씹을땐 괜찮은데 멸치볶음이나 바게뜨빵, 감자칩 같은것 활기차게 씹다 보면 어느 순간 번쩍 할때가 있어서 무의식중에 잘 안씹게 되네요. ㅠ전화했더니 적응하는 과정이라고 하셔서 계속 씹어보고 있는데 자꾸 인식하게 될 정도의 통증이 있어서 치과를 다시 방문해야 하나 고민입니다.ㅠ 원래치아랑 메꾼 부분이 동시에 닿아서 그런가봅니다. 이런 예후는 미리 설명을 못들어서 그건 좀 아쉽네요.",
152811,4390649,"좋았어요. 직원들도 친절했고, 찾기도 편했네요. 네이버로 예약해서 걱정 많이 했는데, 예약자로 등록 되어있다고 해서 다행이라고 생각했어요.",5,1,,,2019.03.08,1702****,진료시간 예약,더스퀘어치과의원,,false,"좋았어요. 직원들도 친절했고, 찾기도 편했네요. 네이버로 예약해서 걱정 많이 했는데, 예약자로 등록 되어있다고 해서 다행이라고 생각했어요.",
152811,4367088,시설도 쾌적하고 무엇보다 정말 친절하십니다 회사 근처라 방문했는데 앞으로 여기로만 가려구요,5,1,,,2019.03.04,ji48****,진료시간 예약,더스퀘어치과의원,,false,시설도 쾌적하고 무엇보다 정말 친절하십니다 회사 근처라 방문했는데 앞으로 여기로만 가려구요,
152811,4361050,"서투른 직원도 있었지만 전체적으로 직원들이 너무 친절했습니다.
어떨결에 발치를 해서 그런지 가슴이 두근두근 거렸네요..
치과는 매우 바빴고 네이버 예약은 처음 이용해보는데 시스템도 편리한거 같아요.
직장 가까우신 분들은 이용해 보시길 추천합니다.",5,1,,,2019.03.04,agas****,진료시간 예약,더스퀘어치과의원,,false,"서투른 직원도 있었지만 전체적으로 직원들이 너무 친절했습니다.
어떨결에 발치를 해서 그런지 가슴이 두근두근 거렸네요..
치과는 매우 바빴고 네이버 예약은 처음 이용해보는데 시스템도 편리한거 같아요.
직장 가까우신 분들은 이용해 보시길 추천합니다.",
152811,4340407,오늘 드디어 투명교정의 마지막 날이었어요. 튀어나온 앞니는 잘 들어갔고 이 안쪽에 교정장치 붙히고 사진찍고 마무리... 시설이야 말할 필요 없이 짱짱 좋은데요. 그 보다 의료진의 실력과 친절함이 더욱 맘에 들었어요. 선생님이 친절히 설명해주시고 부드럽게 치료해 주셔서 너무 만족합니다. 이제 감진만 잘 받으면 될거 같아요~~,5,1,,,2019.03.02,erin****,진료시간 예약,더스퀘어치과의원,,false,오늘 드디어 투명교정의 마지막 날이었어요. 튀어나온 앞니는 잘 들어갔고 이 안쪽에 교정장치 붙히고 사진찍고 마무리... 시설이야 말할 필요 없이 짱짱 좋은데요. 그 보다 의료진의 실력과 친절함이 더욱 맘에 들었어요. 선생님이 친절히 설명해주시고 부드럽게 치료해 주셔서 너무 만족합니다. 이제 감진만 잘 받으면 될거 같아요~~,
152811,4499047,"시설 좋고 직원들도 친절합니다
다만, 다른 치과에서는 필요없다고 하던 크라운 전 추가치료나 충치치료가 여기서는 추가되서 금액이 좀 차이가 나더군요",2,1,,,2019.02.28,4eve****,진료시간 예약,더스퀘어치과의원,,false,"시설 좋고 직원들도 친절합니다
다만, 다른 치과에서는 필요없다고 하던 크라운 전 추가치료나 충치치료가 여기서는 추가되서 금액이 좀 차이가 나더군요",
152811,4388429,다들 착하세요~~~~잘봐주셔서 감사해요,5,1,,,2019.02.28,41to****,진료시간 예약,더스퀘어치과의원,,false,다들 착하세요~~~~잘봐주셔서 감사해요,
152811,4311294,"리뷰가 많아서 들려본 곳이었는데 기대보다 더 좋았고, 건물도 굉장히 깔끔하고 멋있어요! 의사 선생님도 엄청 친절히 설명해 주시고 질문사항에 대해 잘 알려주셔서 이해가 잘 됐습니다~ 추천합니다??",5,1,,,2019.02.28,duwl****,진료시간 예약,더스퀘어치과의원,,false,"리뷰가 많아서 들려본 곳이었는데 기대보다 더 좋았고, 건물도 굉장히 깔끔하고 멋있어요! 의사 선생님도 엄청 친절히 설명해 주시고 질문사항에 대해 잘 알려주셔서 이해가 잘 됐습니다~ 추천합니다??",
