bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,replyRegDate,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text,resourceUrlList/1,resourceUrlList/2
166318,5397310,점심시간 직후라서 그런지  대기없어서 좋아요,5,1,"치료 잘 받으셨나요?^^조심히 들어가시고 더 궁금한점 있으시면 언제든지 연락주세요

",2019.06.10 14:43:27,,2019.06.10,dkfk****,당신의 치아건강지킴이 제아치과,제아치과의원,,false,점심시간 직후라서 그런지  대기없어서 좋아요,,
166318,5397353,병원이 깔끔하고 금방 진료 봐주시고 안아프게 해주셨어요 ^^,5,1,"치료 잘 받으셨나요?^^조심히 들어가시고 더 궁금한점 있으시면 언제든지 연락주세요

",2019.06.10 14:43:29,,2019.06.10,phr7****,당신의 치아건강지킴이 제아치과,제아치과의원,,false,병원이 깔끔하고 금방 진료 봐주시고 안아프게 해주셨어요 ^^,,
166318,5307734,"진료실도 너무 친절하시고 설명도 잘해주셔서 오랜만에 치과갔는데 무섭지도않고 좋았어용 가족들도 같이 올 예정입니다
~~~",5,1,치료 잘 받으셨나요?^^조심히 들어가시고 더 궁금한점 있으시면 언제든지 연락주세요,2019.06.04 20:09:14,,2019.06.04,ssj9****,당신의 치아건강지킴이 제아치과,제아치과의원,,false,"진료실도 너무 친절하시고 설명도 잘해주셔서 오랜만에 치과갔는데 무섭지도않고 좋았어용 가족들도 같이 올 예정입니다
~~~",,
166318,5213905,충치치료 때문에 가게 됐는데 직원들도 너무 친절하고 원장님도 넘 자상하셔서 좋았어요^^,5,1,"치료 잘 받으셨나요?^^조심히 들어가시고 더 궁금한점 있으시면 언제든지 연락주세요

",2019.05.27 17:21:22,,2019.05.27,lje1****,당신의 치아건강지킴이 제아치과,제아치과의원,,false,충치치료 때문에 가게 됐는데 직원들도 너무 친절하고 원장님도 넘 자상하셔서 좋았어요^^,,
166318,5133394,교정원장님과 치위생사 선생님들 갈때마다 아프지않고 친절하게 잘 대해주셔서 너무 감사합니당~^^,5,1,치료 잘 받으셨나요?^^조심히 들어가시고 더 궁금한점 있으시면 언제든지 연락주세요,2019.05.20 16:41:53,,2019.05.20,love****,당신의 치아건강지킴이 제아치과,제아치과의원,,false,교정원장님과 치위생사 선생님들 갈때마다 아프지않고 친절하게 잘 대해주셔서 너무 감사합니당~^^,,
166318,5066136,"여기에서 교정했었는데 임플란트도 유명한거같아서 아버지 모시고 방문했어요 
여자원장님꼐서 봐주셨는데 과잉진료 없이 봐주신거 같아서 신뢰가 갔어요
당일로 임플란트 식립하고 다음주에 체크받으러 가려구요 ~ 
간호사 선생님들도 친절하구 예뻐요...",5,1,치료 잘 받으셨나요?^^조심히 들어가시고 더 궁금한점 있으시면 언제든지 연락주세요,2019.05.15 10:08:56,,2019.05.14,rain****,당신의 치아건강지킴이 제아치과,제아치과의원,,false,"여기에서 교정했었는데 임플란트도 유명한거같아서 아버지 모시고 방문했어요 
여자원장님꼐서 봐주셨는데 과잉진료 없이 봐주신거 같아서 신뢰가 갔어요
당일로 임플란트 식립하고 다음주에 체크받으러 가려구요 ~ 
간호사 선생님들도 친절하구 예뻐요...",,
166318,4638560,스켈링했는데 치위생사님이 친절했어요~ 안아프게 꼼꼼히 잘해주셨어요^^,4,1,치료 잘 받으셨나요?^^조심히 들어가시고 더 궁금한점 있으시면 언제든지 연락주세요,2019.05.10 14:47:35,,2019.04.05,na31****,당신의 치아건강지킴이 제아치과,제아치과의원,,false,스켈링했는데 치위생사님이 친절했어요~ 안아프게 꼼꼼히 잘해주셨어요^^,,
166318,4126795,제아치과 깔끔하고 좋아요!직원분들도 다 친절하시구요!^^,5,1,치료 잘 받으셨나요?^^조심히 들어가시고 더 궁금한점 있으시면 언제든지 연락주세요,2019.05.10 15:11:25,,2019.02.08,dark****,당신의 치아건강지킴이 제아치과,제아치과의원,,false,제아치과 깔끔하고 좋아요!직원분들도 다 친절하시구요!^^,,
166318,4038003,충치치료 잘하고 왔숩니다????,5,1,치료 잘 받으셨나요?^^조심히 들어가시고 더 궁금한점 있으시면 언제든지 연락주세요 ♥,2019.01.29 09:40:16,,2019.01.28,dkfk****,당신의 치아건강지킴이 제아치과,제아치과의원,,false,충치치료 잘하고 왔숩니다????,,
166318,4012603,"늘 사람이 많지만 그만큼 진료 잘한다는게겠죠? 
진료실언니들두 친절하구 예뻐요 ㅎㅎㅎ",4,1,치료 잘 받으셨나요?^^조심히 들어가시고 더 궁금한점 있으시면 언제든지 연락주세요 ♥,2019.01.28 11:46:08,,2019.01.25,ebbo****,당신의 치아건강지킴이 제아치과,제아치과의원,,false,"늘 사람이 많지만 그만큼 진료 잘한다는게겠죠? 
진료실언니들두 친절하구 예뻐요 ㅎㅎㅎ",,
166318,4011996,늦은 시간 예약했는데 진료 꼼꼼히 봐주셔서 좋았어요!,5,1,치료 잘 받으셨나요?^^조심히 들어가시고 더 궁금한점 있으시면 언제든지 연락주세요 ♥,2019.01.28 11:45:57,,2019.01.25,madl****,당신의 치아건강지킴이 제아치과,제아치과의원,,false,늦은 시간 예약했는데 진료 꼼꼼히 봐주셔서 좋았어요!,,
166318,4012045,직원분들이 너무 친절하고 좋았어요,5,1,치료 잘 받으셨나요?^^조심히 들어가시고 더 궁금한점 있으시면 언제든지 연락주세요 ♥,2019.01.28 11:46:06,,2019.01.25,love****,당신의 치아건강지킴이 제아치과,제아치과의원,,false,직원분들이 너무 친절하고 좋았어요,,
166318,4013893,어제두 교정진료랑 충치치료했는데 꼼꼼히 잘 봐주셔서 너무 좋았어요! ㅎㅎ 다음달에도 잘봐주세요!!,5,1,치료 잘 받으셨나요?^^조심히 들어가시고 더 궁금한점 있으시면 언제든지 연락주세요 ♥,2019.01.28 11:46:12,,2019.01.24,inhe****,당신의 치아건강지킴이 제아치과,제아치과의원,,false,어제두 교정진료랑 충치치료했는데 꼼꼼히 잘 봐주셔서 너무 좋았어요! ㅎㅎ 다음달에도 잘봐주세요!!,,
166318,4008540,"치료잘받고 왔습니다~^^
제가 궁금한거 많아 질문 많이 했는데
자세히 대답해주셔서 진료실에 계신 선생님 감사합니다??",5,1,치료 잘 받으셨나요?^^조심히 들어가시고 더 궁금한점 있으시면 언제든지 연락주세요 ♥,2019.01.28 11:45:38,,2019.01.24,sk80****,당신의 치아건강지킴이 제아치과,제아치과의원,,false,"치료잘받고 왔습니다~^^
제가 궁금한거 많아 질문 많이 했는데
자세히 대답해주셔서 진료실에 계신 선생님 감사합니다??",,
