bookingBusinessId,reviewId,reviewBody,score,isImp,replyBody,replyRegDate,resourceUrlList/0,completedDate,id,bookingItemName,bookingBusinessName,optionNameList,body/0/isHighlight,body/0/text
158237,6889189,"리뷰보고 방문했는데 정말 리뷰에 나와있는 내용처럼 다들 정말 친절하시네요ㅎㅎㅎ
마음편하게 가서 진료받고 나왔네요~ㅎㅎㅎㅎ",5,1,후기 감사합니다. 다음 예약 때 뵙겠습니다.,2019.09.23 09:52:27,,2019.09.19,tmxk****,일반 진료예약,연세윤치과의원,,false,"리뷰보고 방문했는데 정말 리뷰에 나와있는 내용처럼 다들 정말 친절하시네요ㅎㅎㅎ
마음편하게 가서 진료받고 나왔네요~ㅎㅎㅎㅎ"
158237,6870794,병원이 깨끗하고 선생님들이 친절하세요. 사진 찍고 왜 치료해야 하는지 얼마나 해야 하는지 다 상세히 설명해주셔서 좋았습니다. 과잉진료가 없을 것 같아요.,5,1,후기 감사합니다. 정기체크 때 뵙겠습니다^^,2019.09.19 17:28:59,,2019.09.19,mhja****,일반 진료예약,연세윤치과의원,,false,병원이 깨끗하고 선생님들이 친절하세요. 사진 찍고 왜 치료해야 하는지 얼마나 해야 하는지 다 상세히 설명해주셔서 좋았습니다. 과잉진료가 없을 것 같아요.
158237,6964251,스케일링도 하고 충치 치료도 했는데 친절하셔서 좋았습니다. 환자에게 최대한 편안한 치료를 해주시려는 것 같았습니다. 자주 방문할게요.,5,1,후기 감사합니다. 정기체크때 뵐게요^^,2019.09.28 11:18:22,,2019.09.05,bee8****,일반 진료예약,연세윤치과의원,,false,스케일링도 하고 충치 치료도 했는데 친절하셔서 좋았습니다. 환자에게 최대한 편안한 치료를 해주시려는 것 같았습니다. 자주 방문할게요.
158237,6669044,치과 인지라 방문 했을때 떨렸으나 선생님 들께서 친절하게 설명해주시고 진료 중에도 신경 써주셔서 편히 치료 받을 수 있었습니다. 원장선생님의 친절한 설명으로 진료에 대해 상세히 파악할 수 있었습니다. 그리고 마취가 아프지 않아 좋았습니다.,5,1,후기 감사합니다. 다음 예약때 뵙겠습니다^^,2019.09.03 09:40:43,,2019.09.02,tngn****,일반 진료예약,연세윤치과의원,,false,치과 인지라 방문 했을때 떨렸으나 선생님 들께서 친절하게 설명해주시고 진료 중에도 신경 써주셔서 편히 치료 받을 수 있었습니다. 원장선생님의 친절한 설명으로 진료에 대해 상세히 파악할 수 있었습니다. 그리고 마취가 아프지 않아 좋았습니다.
158237,6581373,다들 정말 친절하세요!!ㅎㅎ 감사합니다ㅠㅠ,5,1,후기 감사합니다. 다음정기체크때 뵙겠습니다^^,2019.08.28 13:26:56,,2019.08.27,tmak****,일반 진료예약,연세윤치과의원,,false,다들 정말 친절하세요!!ㅎㅎ 감사합니다ㅠㅠ
158237,6504500,꼼꼼하게 설명해주셔서 좋았고 전반적으로 만족스러워요!,5,1,후기 감사합니다. 다음 체크 때 뵙겠습니다^^,2019.08.24 09:47:47,,2019.08.23,hyes****,일반 진료예약,연세윤치과의원,,false,꼼꼼하게 설명해주셔서 좋았고 전반적으로 만족스러워요!
158237,6524981,처음 방문하는 거였는데도 친절하고 편안하게 맞아주셨어요!! 스케일링 받고 미백도 받았는데 만족합니당~~ 다음에 또 치료 받으러 갈게요!!,5,1,후기 감사합니다. 만족하셨다니 다행이네요 다음 치료 때 뵙겠습니다^^,2019.08.27 17:16:36,,2019.08.23,345c****,일반 진료예약,연세윤치과의원,,false,처음 방문하는 거였는데도 친절하고 편안하게 맞아주셨어요!! 스케일링 받고 미백도 받았는데 만족합니당~~ 다음에 또 치료 받으러 갈게요!!
158237,6463350,"친절하구 깔끔해서 좋았어요 
칫솔 치약도 있어서 가자마자 양치부터 하고 진료받을 수 있어서 좋았구요 
한가지 좀 아쉬웠던점은 스켈링 도중에 물이 너무 많이 튀어서 흘러서 목 까지 흐르고 덮고있던 포가 다 젖었는데 계속 똑같은 포로 덮어서 찝찝했네요.ㅠㅠ 그거 외에는 다른 진료들은 다 좋았습니다",4,1,후기 감사합니다. 아쉬웠던 부분은 다음 내원시 좀 더 신경쓰도록 하겠습니다!,2019.08.21 13:34:36,,2019.08.20,prss****,일반 진료예약,연세윤치과의원,,false,"친절하구 깔끔해서 좋았어요 
칫솔 치약도 있어서 가자마자 양치부터 하고 진료받을 수 있어서 좋았구요 
한가지 좀 아쉬웠던점은 스켈링 도중에 물이 너무 많이 튀어서 흘러서 목 까지 흐르고 덮고있던 포가 다 젖었는데 계속 똑같은 포로 덮어서 찝찝했네요.ㅠㅠ 그거 외에는 다른 진료들은 다 좋았습니다"
158237,6317970,"꾸준히 가고 있는데요 언제나 친절하시고 꼼꼼하세요
공장형 치과랑 다른 그런 세심함이 느껴지고요 과잉진료 없이 자세히 설명해주시는 것도 좋아요",5,1,후기 감사합니다. 언제나 친절하고 꼼꼼한 연세윤치과가 되겠습니다.,2019.08.13 14:52:15,,2019.08.12,hi_a****,일반 진료예약,연세윤치과의원,,false,"꾸준히 가고 있는데요 언제나 친절하시고 꼼꼼하세요
공장형 치과랑 다른 그런 세심함이 느껴지고요 과잉진료 없이 자세히 설명해주시는 것도 좋아요"
158237,6195067,원래는 레진치료 받으려고 예약한 곳인데! 너무 친절하시고 병원 분위기가 화기애애한 것 같아서 여기라면 좋겠다 싶어 어제 미백도 받았어요! 완전 만족합니다!!!,5,1,후기 감사드려요 ^^ 다음 체크때 뵙겠습니다,2019.08.07 17:39:57,,2019.08.05,back****,일반 진료예약,연세윤치과의원,,false,원래는 레진치료 받으려고 예약한 곳인데! 너무 친절하시고 병원 분위기가 화기애애한 것 같아서 여기라면 좋겠다 싶어 어제 미백도 받았어요! 완전 만족합니다!!!
158237,6092156,아이들 교정이 필요하다고 구강검진(다른곳) 받아서 교정 소개 받고 왔는데 굳이 안해도 된다는 친절하고 자세한 설명듣고 가요.. ^^ 치과도 깨끗하고 모두 편안하게 대해주셔서 좋았습니다. 사진은... 액자가 이뻐서 찍었던 사진뿐이 없네요~^^,5,1,후기 감사드려요 멀리서 찾아와주셔서 감사합니다^^,2019.08.02 13:37:20,https://naverbooking-phinf.pstatic.net/20190801_295/1564623032920B1OBY_JPEG/image.jpg,2019.08.01,laku****,일반 진료예약,연세윤치과의원,,false,아이들 교정이 필요하다고 구강검진(다른곳) 받아서 교정 소개 받고 왔는데 굳이 안해도 된다는 친절하고 자세한 설명듣고 가요.. ^^ 치과도 깨끗하고 모두 편안하게 대해주셔서 좋았습니다. 사진은... 액자가 이뻐서 찍었던 사진뿐이 없네요~^^
158237,6114856,"너무 편하게 잘 해주시고 설명도 잘 해주셔서 너무 좋았습니다 !
앞으로는 항상 여기만 갈것같아요
친절하게 잘 해주셔서 감사합니다 ??",5,1,후기 감사드려요 언제나 친절한 연세윤치과로 보답해드릴게요^^,2019.08.02 18:10:52,,2019.07.30,sein****,일반 진료예약,연세윤치과의원,,false,"너무 편하게 잘 해주시고 설명도 잘 해주셔서 너무 좋았습니다 !
앞으로는 항상 여기만 갈것같아요
친절하게 잘 해주셔서 감사합니다 ??"
158237,5989916,"평소에 치아가 누런게 너무 짜증났어서 미백을 하볼라고 주변을 서성거렸는데 무심코 들어간 치과인데 
들어가자마자 시원한것이 1차 만족스러웠고 2차는 친절히 설명해주시면서 진료 받았고 서비스로 스케일링까지 받았으요~
가격이 또 너무 저렴해서 오늘하루 기분좋게 집갔습니다잉~",5,1,후기 감사드려요. 만족하셨다니 다행이네요^^,2019.07.26 17:28:18,,2019.07.26,gktk****,일반 진료예약,연세윤치과의원,,false,"평소에 치아가 누런게 너무 짜증났어서 미백을 하볼라고 주변을 서성거렸는데 무심코 들어간 치과인데 
들어가자마자 시원한것이 1차 만족스러웠고 2차는 친절히 설명해주시면서 진료 받았고 서비스로 스케일링까지 받았으요~
가격이 또 너무 저렴해서 오늘하루 기분좋게 집갔습니다잉~"
158237,5983842,"몇년째 단골치과임 원장샘 과잉진료 1도 없이 정말 정직하게 해주시고 여기 치위생사 쌤도 꼼꼼하셔서 스케일링 받으면 세상제일 시원,, 예약제라서 웨이팅도 많이 안하고 이만한 데가 없네요 위치도 신촌 cgv 바로 옆건물이라 굿 믿고 가는 치과입니다",5,1,후기 감사드립니다^^ 정기체크때 뵙겠습니다^^,2019.07.26 10:09:26,,2019.07.25,swee****,일반 진료예약,연세윤치과의원,,false,"몇년째 단골치과임 원장샘 과잉진료 1도 없이 정말 정직하게 해주시고 여기 치위생사 쌤도 꼼꼼하셔서 스케일링 받으면 세상제일 시원,, 예약제라서 웨이팅도 많이 안하고 이만한 데가 없네요 위치도 신촌 cgv 바로 옆건물이라 굿 믿고 가는 치과입니다"
158237,5967042,"신촌 부근에 좋은 치과를 찾은 것 같아 좋네요~
며칠전부터 사랑니 통증 때문에 골머리 썩히고 있다가 아픈 나머지 무심결에 방문했는데..
인포에서부터 선생님께서 친절하게 맞이해주시고 의사쌤의 친절한 진료 덕분에 발치를 무사히 끝냈습니다.
스케일링도 같이 받았는데 치위생사 선생님이 엄청 꼼꼼하게 해주시더라구요~ 치아 관리법이나 치실 사용법도 알려주시고 너무 
친절하셔서 애용할 것 같아요~~ 감사합니다",5,1,후기 감사드려요^^ 정기체크때 뵙겠습니다!,2019.07.24 18:06:31,,2019.07.24,hsb5****,일반 진료예약,연세윤치과의원,,false,"신촌 부근에 좋은 치과를 찾은 것 같아 좋네요~
며칠전부터 사랑니 통증 때문에 골머리 썩히고 있다가 아픈 나머지 무심결에 방문했는데..
인포에서부터 선생님께서 친절하게 맞이해주시고 의사쌤의 친절한 진료 덕분에 발치를 무사히 끝냈습니다.
스케일링도 같이 받았는데 치위생사 선생님이 엄청 꼼꼼하게 해주시더라구요~ 치아 관리법이나 치실 사용법도 알려주시고 너무 
친절하셔서 애용할 것 같아요~~ 감사합니다"
158237,5956029,버스 정거장에서 내려서 바로 치과가 있어서 접근성이 너무 좋았어요. 원장님이 마취도 되게 꼼꼼하게 점검해주시고 진료도 설명을 잘 해주셔서 더 신뢰가 되네요. 다음에도 부탁드릴께요!!,5,1,후기 감사합니다^^ 다음 정기검진 때 뵙겠습니다!,2019.07.23 16:20:48,,2019.07.23,lmin****,일반 진료예약,연세윤치과의원,,false,버스 정거장에서 내려서 바로 치과가 있어서 접근성이 너무 좋았어요. 원장님이 마취도 되게 꼼꼼하게 점검해주시고 진료도 설명을 잘 해주셔서 더 신뢰가 되네요. 다음에도 부탁드릴께요!!
158237,5703940,갈때마다 친절하시고 과잉진료도 없어요 멀어도 여기로 가요 :),5,1,거리가 있으신데도 정기검진때마다 찾아주셔서 감사합니다! 후기 감사드려요^^*,2019.07.05 12:24:10,,2019.07.04,amys****,일반 진료예약,연세윤치과의원,,false,갈때마다 친절하시고 과잉진료도 없어요 멀어도 여기로 가요 :)
158237,5488843,"여러 번 방문했는데 리뷰는 처음 남기네요.
항상 친절하고 꼼꼼하게 봐주는 병원입니다.
의료진들께서 모두 친절하셨고 아프지 않게 잘 신경 써주시는 곳이에요.

이번에 진료받고 많이 괜찮아졌다고 남기고 싶었어요. 감사합니다.",5,1,"후기 남겨주셔서 감사합니다^^ 증상이 나아졌다고 하시니 너무 다행이네요! 
",2019.06.18 10:39:12,,2019.06.15,gusw****,일반 진료예약,연세윤치과의원,,false,"여러 번 방문했는데 리뷰는 처음 남기네요.
항상 친절하고 꼼꼼하게 봐주는 병원입니다.
의료진들께서 모두 친절하셨고 아프지 않게 잘 신경 써주시는 곳이에요.

이번에 진료받고 많이 괜찮아졌다고 남기고 싶었어요. 감사합니다."
158237,5315278,"진짜 친절하시고, 안아프게 해주세요.",5,1,좋은 후기 감사합니다^^ 다음예약때 뵙겠습니다!,2019.06.05 14:46:50,,2019.06.04,bora****,일반 진료예약,연세윤치과의원,,false,"진짜 친절하시고, 안아프게 해주세요."
158237,5068208,"시설도 깨끗하고 원장님, 치위생사 모두 친절하게 설명 잘 해주고 성의껏 진료해주셨습니다. 초진이었는데 만족스러웠습니다.",5,1,좋은 후기 감사드립니다^^ 다음 정기체크때도 성심 성의껏 진료해드리겠습니다!,2019.05.15 16:33:29,,2019.05.14,cmwo****,일반 진료예약,연세윤치과의원,,false,"시설도 깨끗하고 원장님, 치위생사 모두 친절하게 설명 잘 해주고 성의껏 진료해주셨습니다. 초진이었는데 만족스러웠습니다."
158237,4940842,"자세하게 설명해주시고 필요한 진료만 정직하게 하시는 것 같아요, 치위생사 선생님들도 안아프게 잘하시더라요 ^^",5,1,좋은 후기 남겨주셔서 감사합니다^^. 다음 예약때 뵙겠습니다,2019.05.06 16:03:41,,2019.05.04,kero****,일반 진료예약,연세윤치과의원,,false,"자세하게 설명해주시고 필요한 진료만 정직하게 하시는 것 같아요, 치위생사 선생님들도 안아프게 잘하시더라요 ^^"
158237,4849207,정기점검 시기맞춰 연락주셔서 잘 다니고 있습니다. 꼼꼼하고 친절하게 잘 봐주셨어요~,5,1,좋은 후기 남겨주셔서 감사합니다. 언제나 변치않는 연세윤치과가 되겠습니다^^,2019.04.29 11:08:16,,2019.04.27,merc****,일반 진료예약,연세윤치과의원,,false,정기점검 시기맞춰 연락주셔서 잘 다니고 있습니다. 꼼꼼하고 친절하게 잘 봐주셨어요~
158237,4405132,친절하고 빠른 진료 감사합니다,4,1,좋은 후기 남겨주셔서 감사합니다. 변함없는 친절로 보답드리겠습니다^^,2019.03.12 10:40:54,,2019.03.07,hero****,일반 진료예약,연세윤치과의원,,false,친절하고 빠른 진료 감사합니다
158237,4229404,제로페이로 결제되는 치과 ! 너무 친절해서 좋았습니다. 다음에 또 갈게요,5,1,좋은 후기 남겨주셔서 감사합니다. 언제나 친절한 연세윤치과가 되겠습니다^^,2019.02.22 09:21:01,,2019.02.19,vera****,일반 진료예약,연세윤치과의원,,false,제로페이로 결제되는 치과 ! 너무 친절해서 좋았습니다. 다음에 또 갈게요
158237,3989952,대기없이 빠르게 이용할수있었고 간호사님과 의사분 모두 꼼꼼하고 친절하게 진료해주셨습니다~,5,1,좋은 후기 남겨주셔서 감사합니다. 언제나 변치않는 연세윤치과가 되겠습니다^^,2019.01.23 17:46:08,,2019.01.22,dbw0****,일반 진료예약,연세윤치과의원,,false,대기없이 빠르게 이용할수있었고 간호사님과 의사분 모두 꼼꼼하고 친절하게 진료해주셨습니다~
158237,3765836,병원이 깨끗하고 어떤 부분이 치료가 되어야 하는지 모니터를 보여 주면서 어떤 부분이 치료가 필요한지 자세히 설명해 주십니다. 스케일링 및 다른 치료를 받았는데 아프지 않게 잘해주셔서 너무 좋았습니다. 설명도 친절하고 자세해서 치료 받으면서 불안하지 않아서 좋았어요.,5,1,좋은 후기 남겨주셔서 감사합니다. 언제나 친절하고 정직한 진료로 보답하겠습니다^^,2019.01.08 13:57:00,,2018.12.21,mono****,일반 진료예약,연세윤치과의원,,false,병원이 깨끗하고 어떤 부분이 치료가 되어야 하는지 모니터를 보여 주면서 어떤 부분이 치료가 필요한지 자세히 설명해 주십니다. 스케일링 및 다른 치료를 받았는데 아프지 않게 잘해주셔서 너무 좋았습니다. 설명도 친절하고 자세해서 치료 받으면서 불안하지 않아서 좋았어요.
158237,3732479,굿굿굿굿굿,5,1,좋은 후기 남겨주셔서 감사합니다. 정직한 진료로 보답하는 연세윤치과가 되겠습니다^^*,2018.12.24 15:08:38,,2018.12.20,gjy6****,일반 진료예약,연세윤치과의원,,false,굿굿굿굿굿
158237,3494726,깔끔하게 잘되어있고 친절하셔서 좋아요 거품도 없는거같고 스케일링 잘 받고왔습니다,4,1,좋은 후기 남겨주셔서 감사합니다. 6개월 정기검진 때 뵙겠습니다 ^^*,2018.12.04 12:08:14,,2018.11.17,wjdt****,일반 진료예약,연세윤치과의원,,false,깔끔하게 잘되어있고 친절하셔서 좋아요 거품도 없는거같고 스케일링 잘 받고왔습니다
158237,3462746,"미백2회차까지 잘 받았습니다
사진으로 비교해주셔서 감사했어요",5,1,좋은 후기 남겨주셔서 감사합니다. 다음에도 방문해 주세요 ^^ ,2018.11.14 13:29:44,,2018.11.06,eien****,일반 진료예약,연세윤치과의원,,false,"미백2회차까지 잘 받았습니다
사진으로 비교해주셔서 감사했어요"
158237,3360285,치아미백이랑 스케일링 받았습니다♡ 시린것도없고 넘 만족스럽습니다^^! 고맙습니다! 친절하세요,5,1,좋은 후기 남겨주셔서 감사합니다. 다음에도 방문해 주세요 ^^ ,2018.11.05 14:27:57,,2018.10.29,eien****,일반 진료예약,연세윤치과의원,,false,치아미백이랑 스케일링 받았습니다♡ 시린것도없고 넘 만족스럽습니다^^! 고맙습니다! 친절하세요
158237,3156259,시설이 깔끔하고 모두가 친절하고 좋습니다.,5,1,좋은 후기 남겨주셔서 감사합니다. 다음에도 방문해 주세요 ^^ ,2018.10.01 18:27:33,,2018.09.29,bgm0****,일반 진료예약,연세윤치과의원,,false,시설이 깔끔하고 모두가 친절하고 좋습니다.
158237,3157144,선생님이 치료내내 진행과정을 잘 설명해주셔서 좋았어요!,5,1,좋은 후기 남겨주셔서 감사합니다. 다음에도 방문해 주세요 ^^ ,2018.10.01 18:27:05,,2018.09.28,isla****,일반 진료예약,연세윤치과의원,,false,선생님이 치료내내 진행과정을 잘 설명해주셔서 좋았어요!
158237,3164443,다들 친절하고 아프지 않게 치료해 주세요~,4,1,좋은 후기 남겨주셔서 감사합니다.^^* ,2018.10.01 18:26:18,,2018.09.20,mihe****,일반 진료예약,연세윤치과의원,,false,다들 친절하고 아프지 않게 치료해 주세요~
158237,2532669,"선생님이 엄청 친절하세요
간호사 분들두요~",5,1,좋은 후기 남겨주셔서 감사합니다. 다음에도 방문해 주세요 ^^ ,2018.07.06 10:12:18,,2018.06.29,lees****,일반 진료예약,연세윤치과의원,,false,"선생님이 엄청 친절하세요
간호사 분들두요~"
158237,2430319,"진료는 여의사샘이 봐주셨습니다. 
꼼꼼히 잘 보셨고 
과하지 않은 진료내용으로 만족스럽습니다. ^^/ 
선물로 치약선물세트 잘 쓸꼐요~~",5,1,좋은 후기 남겨주셔서 감사합니다. 6개월 정기검진 때 뵙겠습니다 ^^*,2018.06.19 19:14:54,,2018.06.12,shin****,일반 진료예약,연세윤치과의원,,false,"진료는 여의사샘이 봐주셨습니다. 
꼼꼼히 잘 보셨고 
과하지 않은 진료내용으로 만족스럽습니다. ^^/ 
선물로 치약선물세트 잘 쓸꼐요~~"
158237,2134997,병원이 깨끗하고 직원들도 친절해서 괜찮은 것 같아요~,4,1,"좋은 후기 남겨주셔서 감사합니다^^
다음에도 방문해주세요~~",2018.04.24 11:44:08,,2018.04.21,kjw8****,일반 진료예약,연세윤치과의원,,false,병원이 깨끗하고 직원들도 친절해서 괜찮은 것 같아요~
